X,Y,Disp_x,Disp_y
0.355,-0.0375,-0.0121404621414596,-0.0577422444825088
0.3575,-0.0375,-0.0122259622049834,-0.0585544934826062
0.36,-0.0375,-0.012311462300986,-0.0593724424005721
0.3625,-0.0375,-0.0123969624342585,-0.0601960912317961
0.365,-0.0375,-0.0124824626101248,-0.0610254399718702
0.3675,-0.0375,-0.0125679628344819,-0.0618604886167066
0.37,-0.0375,-0.0126534631138414,-0.0627012371626761
0.3725,-0.0375,-0.0127389634553701,-0.0635476856067735
0.375,-0.0375,-0.0128244638669298,-0.0643998339468101
0.3775,-0.0375,-0.0129099643571159,-0.0652576821816393
0.38,-0.0375,-0.0129954649352925,-0.0661212303114184
0.3825,-0.0375,-0.0130809656116245,-0.0669904783379103
0.385,-0.0375,-0.013166466397103,-0.0678654262648316
0.3875,-0.0375,-0.013251967303564,-0.0687460740982496
0.39,-0.0375,-0.0133374683436983,-0.0696324218470367
0.3925,-0.0375,-0.013422969531048,-0.0705244695233855
0.395,-0.0375,-0.0135084708799898,-0.0714222171433931
0.3975,-0.0375,-0.0135939724056988,-0.072325664727719
0.4,-0.0375,-0.0136794741240905,-0.0732348123023276
0.4025,-0.0375,-0.0137649760517361,-0.0741496598993188
0.405,-0.0375,-0.0138504782057452,-0.0750702075578584
0.4075,-0.0375,-0.0139359806036094,-0.0759964553252164
0.41,-0.0375,-0.0140214832630003,-0.0769284032579221
0.4125,-0.0375,-0.0141069862015133,-0.0778660514230472
0.415,-0.0375,-0.014192489436346,-0.0788093998996284
0.4175,-0.0375,-0.0142779929839019,-0.0797584487802426
0.42,-0.0375,-0.0143634968593049,-0.0807131981727487
0.4225,-0.0375,-0.0144490010758105,-0.0816736482022124
0.425,-0.0375,-0.0145345056440961,-0.0826397990130338
0.4275,-0.0375,-0.0146200105714112,-0.0836116507713019
0.43,-0.0375,-0.0147055158605663,-0.0845892036674036
0.4325,-0.0375,-0.0147910215087352,-0.0855724579189246
0.435,-0.0375,-0.0148765275060452,-0.0865614137738868
0.4375,-0.0375,-0.0149620338339279,-0.0875560715143825
0.44,-0.0375,-0.0150475404632003,-0.0885564314606827
0.4425,-0.0375,-0.0151330473518547,-0.0895624939759185
0.445,-0.0375,-0.0152185544425374,-0.0905742594714687
0.4475,-0.0375,-0.0153040616597178,-0.0915917284132228
0.45,-0.0375,-0.0153895689065786,-0.092614901328941
0.4525,-0.0375,-0.0154750760617201,-0.0936437788169889
0.455,-0.0375,-0.0155605829758693,-0.0946783615567936
0.4575,-0.0375,-0.0156460894689643,-0.0957186503214309
0.46,-0.0375,-0.0157315953282735,-0.096764645992797
0.4625,-0.0375,-0.015817100308695,-0.0978163495797914
0.465,-0.0375,-0.0159026041371634,-0.0988737622397607
0.4675,-0.0375,-0.0159881065243363,-0.0999368853029415
0.47,-0.0375,-0.0160736071886659,-0.101005720298481
0.4725,-0.0375,-0.0161591059008677,-0.102080268978202
0.475,-0.0375,-0.016244602560974,-0.103160533329536
0.4775,-0.0375,-0.0163300973257365,-0.104246515560028
0.48,-0.0375,-0.0164155908106285,-0.105338218019166
0.4825,-0.0375,-0.0165010843959167,-0.10643564299319
0.485,-0.0375,-0.0165865806639691,-0.107538792255459
0.4875,-0.0375,-0.0166720839696263,-0.108647666164049
0.49,-0.0375,-0.0167576010614574,-0.109762261950117
0.4925,-0.0375,-0.016843141450836,-0.110882570625517
0.495,-0.0375,-0.0169287167076864,-0.112008571742609
0.4975,-0.0375,-0.0170143367881826,-0.113140225698265
0.5,-0.0375,-0.0171,-0.114277467819061
0,-0.035,0,-0.000237025089682226
0.0025,-0.035,-7.96416928298844e-05,-0.000239938250011227
0.005,-0.035,-0.000159310211686182,-0.000248634858406839
0.0075,-0.035,-0.000239016249799475,-0.00026308350810144
0.01,-0.035,-0.000318758969177014,-0.000283255667017414
0.0125,-0.035,-0.000398530687216213,-0.000309129479494331
0.015,-0.035,-0.000478321704203618,-0.000340690952138022
0.0175,-0.035,-0.000558123608270909,-0.000377933034986544
0.02,-0.035,-0.000637930512869453,-0.000420853516771278
0.0225,-0.035,-0.000717738845820231,-0.000469452882926987
0.025,-0.035,-0.000797546663165683,-0.000523732820489392
0.0275,-0.035,-0.000877353035824974,-0.000583695399443491
0.03,-0.035,-0.000957157624156733,-0.000649342686446735
0.0325,-0.035,-0.00103696041122807,-0.000720676587473656
0.035,-0.035,-0.00111676154396045,-0.000797698799940028
0.0375,-0.035,-0.00119656124167365,-0.000880410812778861
0.04,-0.035,-0.00127635974508279,-0.000968813924924336
0.0425,-0.035,-0.0013561572890395,-0.00106290926882029
0.045,-0.035,-0.00143595408898946,-0.00116269783334489
0.0475,-0.035,-0.00151575033522534,-0.001268180484137
0.05,-0.035,-0.00159554619146924,-0.00137935798088896
0.0525,-0.035,-0.00167534179576861,-0.00149623099180646
0.055,-0.035,-0.00175513726254115,-0.00161880010564347
0.0575,-0.035,-0.00183493268510336,-0.00174706584174534
0.06,-0.035,-0.00191472813831042,-0.00188102865848684
0.0625,-0.035,-0.0019945236811062,-0.00202068896042645
0.065,-0.035,-0.00207431935888219,-0.00216604710443323
0.0675,-0.035,-0.0021541152056019,-0.00231710340498685
0.07,-0.035,-0.00223391124567988,-0.00247385813880572
0.0725,-0.035,-0.00231370749562264,-0.00263631154892267
0.075,-0.035,-0.00239350396544796,-0.00280446384829969
0.0775,-0.035,-0.00247330065990306,-0.00297831522305303
0.08,-0.035,-0.00255309757950357,-0.00315786583534359
0.0825,-0.035,-0.00263289472141448,-0.00334311582597633
0.085,-0.035,-0.00271269208019318,-0.00353406531674331
0.0875,-0.035,-0.00279248964841269,-0.00373071441253868
0.09,-0.035,-0.00287228741718164,-0.00393306320326901
0.0925,-0.035,-0.0029520853765754,-0.00414111176557857
0.095,-0.035,-0.00303188351599107,-0.00435486016440667
0.0975,-0.035,-0.00311168182443772,-0.00457430845439191
0.1,-0.035,-0.00319148029077126,-0.00479945668113644
0.1025,-0.035,-0.00327127890388263,-0.00503030488234241
0.105,-0.035,-0.00335107765284635,-0.00526685308883122
0.1075,-0.035,-0.00343087652703584,-0.00550910132545579
0.11,-0.035,-0.00351067551621081,-0.00575704961191498
0.1125,-0.035,-0.00359047461058134,-0.00601069796347866
0.115,-0.035,-0.0036702738008527,-0.00627004639163159
0.1175,-0.035,-0.00375007307825412,-0.00653509490464325
0.12,-0.035,-0.00382987243455464,-0.00680584350807067
0.1225,-0.035,-0.00390967186206825,-0.0070822922052006
0.125,-0.035,-0.00398947135365064,-0.00736444099743681
0.1275,-0.035,-0.00406927090268914,-0.00765228988463824
0.13,-0.035,-0.00414907050308748,-0.00794583886541276
0.1325,-0.035,-0.00422887014924661,-0.00824508793737138
0.135,-0.035,-0.00430866983604254,-0.0085500370973471
0.1375,-0.035,-0.00438846955880225,-0.00886068634158228
0.14,-0.035,-0.00446826931327819,-0.00917703566588816
0.1425,-0.035,-0.00454806909562215,-0.00949908506577973
0.145,-0.035,-0.00462786890235895,-0.00982683453658884
0.1475,-0.035,-0.00470766873036018,-0.0101602840735584
0.15,-0.035,-0.00478746857681858,-0.0104994336719196
0.1525,-0.035,-0.00486726843922305,-0.0108442833269552
0.155,-0.035,-0.00494706831533468,-0.0111948330340497
0.1575,-0.035,-0.00502686820316371,-0.0115510827887293
0.16,-0.035,-0.0051066681009478,-0.0119130325866917
0.1625,-0.035,-0.00518646800713136,-0.0122806824238288
0.165,-0.035,-0.00526626792034628,-0.0126540322962425
0.1675,-0.035,-0.00534606783939382,-0.0130330822002548
0.17,-0.035,-0.00542586776322781,-0.0134178321324128
0.1725,-0.035,-0.00550566769093903,-0.0138082820894906
0.175,-0.035,-0.00558546762174084,-0.0142044320684875
0.1775,-0.035,-0.00566526755495596,-0.0146062820666238
0.18,-0.035,-0.00574506749000432,-0.0150138320813345
0.1825,-0.035,-0.00582486742639195,-0.0154270821102617
0.185,-0.035,-0.00590466736370097,-0.0158460321512457
0.1875,-0.035,-0.00598446730158034,-0.0162706822023149
0.19,-0.035,-0.00606426723973762,-0.0167010322616759
0.1925,-0.035,-0.00614406717793149,-0.0171370823277026
0.195,-0.035,-0.00622386711596501,-0.0175788323989259
0.1975,-0.035,-0.0063036670536796,-0.0180262824740224
0.2,-0.035,-0.00638346699094963,-0.0184794325518044
0.2025,-0.035,-0.00646326692767762,-0.0189382826312092
0.205,-0.035,-0.00654306686378995,-0.0194028327112895
0.2075,-0.035,-0.00662286679923311,-0.0198730827912038
0.21,-0.035,-0.00670266673397029,-0.0203490328702071
0.2125,-0.035,-0.00678246666797849,-0.0208306829476426
0.215,-0.035,-0.00686226660124588,-0.0213180330229331
0.2175,-0.035,-0.00694206653376958,-0.0218110830955739
0.22,-0.035,-0.00702186646555363,-0.0223098331651248
0.2225,-0.035,-0.00710166639660733,-0.0228142832312043
0.225,-0.035,-0.00718146632694369,-0.0233244332934825
0.2275,-0.035,-0.00726126625657824,-0.0238402833516755
0.23,-0.035,-0.00734106618552784,-0.02436183340554
0.2325,-0.035,-0.00742086611380981,-0.0248890834548683
0.235,-0.035,-0.00750066604144109,-0.0254220334994829
0.2375,-0.035,-0.00758046596843764,-0.0259606835392328
0.24,-0.035,-0.00766026589481385,-0.0265050335739886
0.2425,-0.035,-0.00774006582058212,-0.0270550836036389
0.245,-0.035,-0.00781986574575249,-0.0276108336280864
0.2475,-0.035,-0.00789966567033242,-0.0281722836472441
0.25,-0.035,-0.00797946559432656,-0.0287394336610319
0.2525,-0.035,-0.00805926551773666,-0.0293122836693731
0.255,-0.035,-0.00813906544056154,-0.0298908336721909
0.2575,-0.035,-0.00821886536279712,-0.030475083669405
0.26,-0.035,-0.00829866528443652,-0.0310650336609282
0.2625,-0.035,-0.00837846520547026,-0.0316606836466626
0.265,-0.035,-0.00845826512588648,-0.0322620336264962
0.2675,-0.035,-0.00853806504567133,-0.0328690836002991
0.27,-0.035,-0.00861786496480937,-0.033481833567919
0.2725,-0.035,-0.00869766488328416,-0.0341002835291776
0.275,-0.035,-0.00877746480107885,-0.0347244334838654
0.2775,-0.035,-0.008857264718177,-0.0353542834317375
0.28,-0.035,-0.00893706463456349,-0.035989833372508
0.2825,-0.035,-0.0090168645502256,-0.0366310833058446
0.285,-0.035,-0.00909666446515432,-0.0372780332313627
0.2875,-0.035,-0.00917646437934572,-0.0379306831486188
0.29,-0.035,-0.00925626429280278,-0.0385890330571042
0.2925,-0.035,-0.00933606420553722,-0.039253082956237
0.295,-0.035,-0.00941586411757184,-0.0399228328453551
0.2975,-0.035,-0.00949566402894301,-0.0405982827237072
0.3,-0.035,-0.0095754639397036,-0.0412794325904445
0.3025,-0.035,-0.00965526384992634,-0.0419662824446117
0.305,-0.035,-0.00973506375970753,-0.0426588322851365
0.3075,-0.035,-0.0098148636691712,-0.0433570821108206
0.31,-0.035,-0.009894663578474,-0.0440610319203285
0.3125,-0.035,-0.00997446348781041,-0.044770681712177
0.315,-0.035,-0.0100542633974188,-0.0454860314847248
0.3175,-0.035,-0.0101340633075879,-0.046207081236161
0.32,-0.035,-0.0102138632186644,-0.0469338309644944
0.3225,-0.035,-0.010293663131061,-0.0476662806675437
0.325,-0.035,-0.0103734630452656,-0.0484044303429266
0.3275,-0.035,-0.010453262961851,-0.0491482799880515
0.33,-0.035,-0.0105330628814861,-0.049897829600109
0.3325,-0.035,-0.0106128628049479,-0.0506530791760662
0.335,-0.035,-0.0106926627331341,-0.0514140287126615
0.3375,-0.035,-0.0107724626670781,-0.0521806782064037
0.34,-0.035,-0.0108522626079635,-0.0529530276535728
0.3425,-0.035,-0.0109320625571416,-0.0537310770502259
0.345,-0.035,-0.0110118625161486,-0.0545148263922067
0.3475,-0.035,-0.0110916624867248,-0.055304275675162
0.35,-0.035,-0.0111714624708352,-0.0560994248945639
0.3525,-0.035,-0.0112512624706908,-0.0569002740457408
0.355,-0.035,-0.0113310624887716,-0.0577068231239173
0.3575,-0.035,-0.0114108625278498,-0.0585190721242657
0.36,-0.035,-0.0114906625910151,-0.0593370210419695
0.3625,-0.035,-0.0115704626816997,-0.0601606698723022
0.365,-0.035,-0.0116502628037043,-0.0609900186107234
0.3675,-0.035,-0.0117300629612244,-0.0618250672529934
0.37,-0.035,-0.0118098631588762,-0.062665815795311
0.3725,-0.035,-0.0118896634017218,-0.0635122642344754
0.375,-0.035,-0.0119694636952932,-0.0643644125680778
0.3775,-0.035,-0.0120492640456148,-0.0652222607947242
0.38,-0.035,-0.0121290644592226,-0.066085808914295
0.3825,-0.035,-0.0122088649431794,-0.0669550569282449
0.385,-0.035,-0.0122886655050859,-0.0678300048399482
0.3875,-0.035,-0.012368466153084,-0.0687106526550946
0.39,-0.035,-0.0124482668958528,-0.0695970003821411
0.3925,-0.035,-0.0125280677425938,-0.0704890480328265
0.395,-0.035,-0.0126078687030035,-0.0713867956227537
0.3975,-0.035,-0.0126876697872304,-0.0722902431720491
0.4,-0.035,-0.0127674710058128,-0.0731993907061037
0.4025,-0.035,-0.0128472723695936,-0.0741142382564072
0.405,-0.035,-0.0129270738896081,-0.0750347858614807
0.4075,-0.035,-0.0130068755769382,-0.0759610335679196
0.41,-0.035,-0.0130866774425279,-0.0768929814315558
0.4125,-0.035,-0.0131664794969528,-0.0778306295187497
0.415,-0.035,-0.0132462817501339,-0.0787739779078245
0.4175,-0.035,-0.0133260842109891,-0.0797230266906551
0.42,-0.035,-0.0134058868870087,-0.0806777759744271
0.4225,-0.035,-0.0134856897837452,-0.0816382258835811
0.425,-0.035,-0.0135654929042029,-0.0826043765619611
0.4275,-0.035,-0.0136452962481151,-0.08357622817519
0.43,-0.035,-0.0137250998110913,-0.0845537809132975
0.4325,-0.035,-0.0138049035836242,-0.0855370349936316
0.435,-0.035,-0.0138847075499402,-0.0865259906640938
0.4375,-0.035,-0.0139645116866889,-0.087520648206744
0.44,-0.035,-0.0140443159614681,-0.0885210079418363
0.4425,-0.035,-0.0141241203312017,-0.0895270702323582
0.445,-0.035,-0.0142039247404064,-0.0905388354891624
0.4475,-0.035,-0.0142837291194245,-0.0915563041768019
0.45,-0.035,-0.0143635333827628,-0.0925794768201906
0.4525,-0.035,-0.0144433374277716,-0.0936083540122262
0.455,-0.035,-0.0145231411340537,-0.0946429364225044
0.4575,-0.035,-0.0146029443642205,-0.0956832248072066
0.46,-0.035,-0.0146827469669678,-0.0967292200201264
0.4625,-0.035,-0.0147625487839654,-0.0977809230245375
0.465,-0.035,-0.0148423496628226,-0.0988383349050933
0.4675,-0.035,-0.0149221494794847,-0.0999014568779803
0.47,-0.035,-0.0150019481749086,-0.100970290295807
0.4725,-0.035,-0.0150817458127943,-0.102044836640648
0.475,-0.035,-0.0151615426673766,-0.103125097493396
0.4775,-0.035,-0.0152413393522901,-0.104211074458756
0.48,-0.035,-0.0153211370019575,-0.105302769010736
0.4825,-0.035,-0.0154009375127149,-0.106400182200565
0.485,-0.035,-0.0154807438355671,-0.107503314134272
0.4875,-0.035,-0.01556056027351,-0.108612163079272
0.49,-0.035,-0.0156403926507945,-0.109726724006267
0.4925,-0.035,-0.0157202480517437,-0.11084698635939
0.495,-0.035,-0.0158001335289751,-0.111972931044467
0.4975,-0.035,-0.0158800527932626,-0.113104527618387
0.5,-0.035,-0.01596,-0.114241736231637
0,-0.0325,0,-0.000204320901656067
0.0025,-0.0325,-7.39590979035487e-05,-0.000207214955794613
0.005,-0.0325,-0.000147935477200322,-0.000215873838685309
0.0075,-0.0325,-0.000221938352286357,-0.000230277559771063
0.01,-0.0325,-0.000295969671806398,-0.000250406388610005
0.0125,-0.0325,-0.000370026236046983,-0.000276243683641889
0.015,-0.0325,-0.000444102291088145,-0.000307777238444171
0.0175,-0.0325,-0.000518191728998572,-0.000344999383445209
0.02,-0.0325,-0.000592289407085156,-0.000387906205742338
0.0225,-0.0325,-0.000666391580918402,-0.000436496402693928
0.025,-0.0325,-0.00074049578350181,-0.000490770221620918
0.0275,-0.0325,-0.000814600510590136,-0.000550728700405412
0.03,-0.0325,-0.000888704914294152,-0.000616373206286061
0.0325,-0.0325,-0.0009628085676374,-0.00068770518445951
0.035,-0.0325,-0.0010369113013321,-0.00076472603304751
0.0375,-0.0325,-0.00111101309663148,-0.000847437047923414
0.04,-0.0325,-0.00118511401735179,-0.000935839403903473
0.0425,-0.0325,-0.00125921416787108,-0.00102993415377148
0.045,-0.0325,-0.00133331366786687,-0.00112972223533076
0.0475,-0.0325,-0.00140741263764502,-0.00123520448149084
0.05,-0.0325,-0.0014815111900758,-0.00134638163096225
0.0525,-0.0325,-0.00155560942659231,-0.00146325433846347
0.055,-0.0325,-0.00162970743563947,-0.00158582318401439
0.0575,-0.0325,-0.00170380529255996,-0.00171408868121402
0.06,-0.0325,-0.00177790306028327,-0.00184805128454574
0.0625,-0.0325,-0.00185200079042572,-0.00198771139580942
0.065,-0.0325,-0.00192609852456202,-0.00213306936979301
0.0675,-0.0325,-0.00200019629552578,-0.00228412551929043
0.07,-0.0325,-0.00207429412865746,-0.0024408801195594
0.0725,-0.0325,-0.00214839204295609,-0.00260333341229821
0.075,-0.0325,-0.00222249005211533,-0.00277148560920686
0.0775,-0.0325,-0.00229658816543805,-0.00294533689518608
0.08,-0.0325,-0.00237068638863284,-0.00312488743121829
0.0825,-0.0325,-0.00244478472449982,-0.00331013735696668
0.085,-0.0325,-0.00251888317351577,-0.00350108679312262
0.0875,-0.0325,-0.00259298173432953,-0.00369773584352659
0.09,-0.0325,-0.00266708040417823,-0.00390008459708466
0.0925,-0.0325,-0.0027411791792347,-0.00410813312949898
0.095,-0.0325,-0.00281527805489531,-0.00432188150482904
0.0975,-0.0325,-0.00288937702601691,-0.00454132977689835
0.1,-0.0325,-0.00296347608711016,-0.00476647799055978
0.1025,-0.0325,-0.00303757523249606,-0.00499732618283175
0.105,-0.0325,-0.00311167445643121,-0.0052338743839162
0.1075,-0.0325,-0.00318577375320697,-0.00547612261810874
0.11,-0.0325,-0.00325987311722664,-0.0057240709046101
0.1125,-0.0325,-0.00333397254306442,-0.00597771925824799
0.115,-0.0325,-0.0034080720255092,-0.00623706769011724
0.1175,-0.0325,-0.00348217155959585,-0.00650211620814582
0.12,-0.0325,-0.00355627114062632,-0.00677286481759372
0.1225,-0.0325,-0.00363037076418237,-0.00704931352149119
0.125,-0.0325,-0.00370447042613157,-0.00733146232102231
0.1275,-0.0325,-0.00377857012262795,-0.00761931121585933
0.13,-0.0325,-0.00385266985010839,-0.00791286020445302
0.1325,-0.0325,-0.00392676960528572,-0.00821210928428358
0.135,-0.0325,-0.00400086938513935,-0.00851705845207641
0.1375,-0.0325,-0.00407496918690401,-0.00882770770398666
0.14,-0.0325,-0.0041490690080572,-0.00914405703575616
0.1425,-0.0325,-0.00422316884630582,-0.00946610644284589
0.145,-0.0325,-0.00429726869957227,-0.00979385592054702
0.1475,-0.0325,-0.00437136856598035,-0.0101273054640731
0.15,-0.0325,-0.00444546844384123,-0.0104664550686356
0.1525,-0.0325,-0.00451956833163962,-0.0108113047295059
0.155,-0.0325,-0.00459366822802029,-0.0111618544420636
0.1575,-0.0325,-0.00466776813177515,-0.0115181042018354
0.16,-0.0325,-0.00474186804183075,-0.0118800540045245
0.1625,-0.0325,-0.00481596795723658,-0.0122477038460317
0.165,-0.0325,-0.00489006787715384,-0.0126210537224706
0.1675,-0.0325,-0.00496416780084502,-0.013000103630177
0.17,-0.0325,-0.00503826772766409,-0.0133848535657134
0.1725,-0.0325,-0.00511236765704742,-0.0137753035258705
0.175,-0.0325,-0.0051864675885053,-0.0141714535076647
0.1775,-0.0325,-0.00526056752161418,-0.0145733035083339
0.18,-0.0325,-0.00533466745600951,-0.0149808535253305
0.1825,-0.0325,-0.00540876739137915,-0.0153941035563141
0.185,-0.0325,-0.0054828673274574,-0.0158130535991418
0.1875,-0.0325,-0.00555696726401953,-0.0162377036518585
0.19,-0.0325,-0.00563106720087682,-0.0166680537126867
0.1925,-0.0325,-0.00570516713787207,-0.0171041037800154
0.195,-0.0325,-0.00577926707487561,-0.0175458538523897
0.1975,-0.0325,-0.00585336701178159,-0.0179933039284999
0.2,-0.0325,-0.00592746694850479,-0.0184464540071707
0.2025,-0.0325,-0.00600156688497762,-0.0189053040873516
0.205,-0.0325,-0.00607566682114763,-0.0193698541681062
0.2075,-0.0325,-0.0061497667569751,-0.0198401042486032
0.21,-0.0325,-0.00622386669243106,-0.0203160543281072
0.2125,-0.0325,-0.00629796662749545,-0.0207977044059698
0.215,-0.0325,-0.00637206656215555,-0.0212850544816222
0.2175,-0.0325,-0.00644616649640454,-0.0217781045545666
0.22,-0.0325,-0.00652026643024035,-0.02227685462437
0.2225,-0.0325,-0.00659436636366452,-0.0227813046906566
0.225,-0.0325,-0.00666846629668131,-0.0232914547531021
0.2275,-0.0325,-0.00674256622929692,-0.023807304811428
0.23,-0.0325,-0.00681666616151877,-0.0243288548653954
0.2325,-0.0325,-0.00689076609335494,-0.0248561049148009
0.235,-0.0325,-0.00696486602481366,-0.0253890549594708
0.2375,-0.0325,-0.00703896595590288,-0.0259277049992578
0.24,-0.0325,-0.00711306588662998,-0.0264720550340358
0.2425,-0.0325,-0.00718716581700143,-0.0270221050636964
0.245,-0.0325,-0.00726126574702261,-0.0275778550881453
0.2475,-0.0325,-0.00733536567669761,-0.0281393051072983
0.25,-0.0325,-0.00740946560602914,-0.0287064551210781
0.2525,-0.0325,-0.00748356553501848,-0.0292793051294104
0.255,-0.0325,-0.00755766546366541,-0.0298578551322213
0.2575,-0.0325,-0.00763176539196827,-0.0304421051294332
0.26,-0.0325,-0.007705865319924,-0.0310320551209616
0.2625,-0.0325,-0.00777996524752831,-0.0316277051067117
0.265,-0.0325,-0.0078540651747758,-0.0322290550865746
0.2675,-0.0325,-0.00792816510166018,-0.0328361050604236
0.27,-0.0325,-0.00800226502817458,-0.0334488550281102
0.2725,-0.0325,-0.00807636495431188,-0.0340673049894598
0.275,-0.0325,-0.00815046488006512,-0.0346914549442676
0.2775,-0.0325,-0.00822456480542798,-0.0353213048922932
0.28,-0.0325,-0.00829866473039537,-0.0359568548332558
0.2825,-0.0325,-0.00837276465496411,-0.0365981047668291
0.285,-0.0325,-0.00844686457913373,-0.0372450546926346
0.2875,-0.0325,-0.00852096450290734,-0.0378977046102359
0.29,-0.0325,-0.00859506442629269,-0.0385560545191318
0.2925,-0.0325,-0.00866916434930341,-0.0392201044187489
0.295,-0.0325,-0.00874326427196031,-0.039889854308434
0.2975,-0.0325,-0.00881736419429299,-0.0405653041874459
0.3,-0.0325,-0.00889146411634159,-0.0412464540549467
0.3025,-0.0325,-0.00896556403815878,-0.0419333039099926
0.305,-0.0325,-0.00903966395981204,-0.0426258537515242
0.3075,-0.0325,-0.00911376388138616,-0.0433241035783566
0.31,-0.0325,-0.0091878638029861,-0.0440280533891691
0.3125,-0.0325,-0.00926196372474016,-0.0447377031824941
0.315,-0.0325,-0.0093360636468035,-0.0454530529567066
0.3175,-0.0325,-0.00941016356936211,-0.0461741027100133
0.32,-0.0325,-0.00948426349263712,-0.0469008524404414
0.3225,-0.0325,-0.00955836341688961,-0.0476333021458286
0.325,-0.0325,-0.00963246334242593,-0.0483714518238123
0.3275,-0.0325,-0.00970656326960348,-0.0491153014718213
0.33,-0.0325,-0.00978066319883709,-0.0498648510870667
0.3325,-0.0325,-0.00985476313060594,-0.050620100666536
0.335,-0.0325,-0.00992886306546107,-0.0513810502069881
0.3375,-0.0325,-0.0100029630040336,-0.0521476997049513
0.34,-0.0325,-0.0100770629470435,-0.0529200491567242
0.3425,-0.0325,-0.0101511628953089,-0.0536980985583805
0.345,-0.0325,-0.0102252628497565,-0.0544818479057785
0.3475,-0.0325,-0.010299362811432,-0.0552712971945762
0.35,-0.0325,-0.0103734627815118,-0.056066446420253
0.3525,-0.0325,-0.0104475627613145,-0.0568672955781395
0.355,-0.0325,-0.0105216627523141,-0.0576738446634561
0.3575,-0.0325,-0.0105957627561523,-0.0584860936713633
0.36,-0.0325,-0.0106698627746524,-0.0593040425970234
0.3625,-0.0325,-0.0107439628098325,-0.0601276914356779
0.365,-0.0325,-0.0108180628639196,-0.0609570401827408
0.3675,-0.0325,-0.0108921629393624,-0.0617920888339117
0.37,-0.0325,-0.0109662630388453,-0.0626328373853106
0.3725,-0.0325,-0.0110403631652999,-0.0634792858336371
0.375,-0.0325,-0.0111144633219166,-0.0643314341763588
0.3775,-0.0325,-0.0111885635121539,-0.0651892824119307
0.38,-0.0325,-0.0112626637397459,-0.066052830540051
0.3825,-0.0325,-0.0113367640087061,-0.066922078561957
0.385,-0.0325,-0.011410864323328,-0.067797026480766
0.3875,-0.0325,-0.0114849646881803,-0.0686776743018666
0.39,-0.0325,-0.0115590651080963,-0.0695640220333658
0.3925,-0.0325,-0.0116331655881551,-0.0704560696865983
0.395,-0.0325,-0.0117072661336537,-0.071353817276704
0.3975,-0.0325,-0.0117813667500673,-0.0722572648232823
0.4,-0.0325,-0.0118554674429954,-0.0731664123511282
0.4025,-0.0325,-0.011929568218091,-0.0740812598910617
0.405,-0.0325,-0.0120036690809692,-0.0750018074808566
0.4075,-0.0325,-0.0120777700370911,-0.0759280551662795
0.41,-0.0325,-0.0121518710916182,-0.0768600030022484
0.4125,-0.0325,-0.012225972249233,-0.0777976510541235
0.415,-0.0325,-0.0123000735139183,-0.078740999399139
0.4175,-0.0325,-0.0123741748886887,-0.0796900481279915
0.42,-0.0325,-0.0124482763752688,-0.080644797346597
0.4225,-0.0325,-0.0125223779737068,-0.0816052471780331
0.425,-0.0325,-0.01259647968192,-0.0825713977646813
0.4275,-0.0325,-0.0126705814951607,-0.0835432492705912
0.43,-0.0325,-0.0127446834054006,-0.0845208018840849
0.4325,-0.0325,-0.0128187854006291,-0.0855040558206274
0.435,-0.0325,-0.0128928874640702,-0.0864930113259907
0.4375,-0.0325,-0.0129669895733308,-0.0874876686797416
0.44,-0.0325,-0.0130410916995088,-0.0884880281990893
0.4425,-0.0325,-0.0131151938063139,-0.0894940902431282
0.445,-0.0325,-0.0131892958492882,-0.0905058552175155
0.4475,-0.0325,-0.0132633977752699,-0.0915233235796129
0.45,-0.0325,-0.0133374995223219,-0.0925464958441089
0.4525,-0.0325,-0.0134116010204631,-0.0935753725890966
0.455,-0.0325,-0.0134857021937112,-0.0946099544625099
0.4575,-0.0325,-0.0135598029641809,-0.0956502421886827
0.46,-0.0325,-0.0136339032593213,-0.0966962365745487
0.4625,-0.0325,-0.0137080030238274,-0.0977479385145782
0.465,-0.0325,-0.0137821022383682,-0.0988053489928369
0.4675,-0.0325,-0.013856200948026,-0.0998684690793746
0.47,-0.0325,-0.0139302993042128,-0.100937299916248
0.4725,-0.0325,-0.0140043976246711,-0.102011842685459
0.475,-0.0325,-0.0140784964766209,-0.103092098546377
0.4775,-0.0325,-0.0141525967874297,-0.104178068523122
0.48,-0.0325,-0.0142266999838616,-0.105269753312055
0.4825,-0.0325,-0.0143008081522701,-0.106367152965529
0.485,-0.0325,-0.0143749241933028,-0.10747026639136
0.4875,-0.0325,-0.0144490519082441,-0.108579090593757
0.49,-0.0325,-0.0145231958897113,-0.109693619589506
0.4925,-0.0325,-0.0145973609884552,-0.110813843015777
0.495,-0.0325,-0.0146715510055132,-0.111939744740898
0.4975,-0.0325,-0.0147457662335429,-0.113071302618876
0.5,-0.0325,-0.01482,-0.114208492426842
0,-0.03,0,-0.000174024898194407
0.0025,-0.03,-6.82723962024132e-05,-0.00017690702005207
0.005,-0.03,-0.000136556503696402,-0.000185539906652031
0.0075,-0.03,-0.000204859802258805,-0.000199910556247222
0.01,-0.03,-0.000273185153145255,-0.000220005191291336
0.0125,-0.03,-0.000341531717240512,-0.000245811308215154
0.015,-0.03,-0.000409896341071992,-0.000277318860330643
0.0175,-0.03,-0.00047827492914475,-0.000314520680659696
