101,-0.0228,0
202,-0.02052,0
303,-0.01824,0
404,-0.01596,0
505,-0.01368,0
606,-0.0114,0
707,-0.00912,0
808,-0.00684,0
909,-0.00456,0
1010,-0.00228,0
1111,0.00E+00,0
1212,0.00228,0
1313,0.00456,0
1414,0.00684,0
1515,0.00912,0
1616,0.0114,0
1717,0.01368,0
1818,0.01596,0
1919,0.01824,0
2020,0.02052,0
2121,0.0228,0
