X,Y,Sigma_x,Sigma_y,Tau_xy
0.46,-0.03,-30.0638173844575,0.00383914181342989,-0.00160066472042731
0.4625,-0.03,-30.0633263949467,0.00489987923696885,-0.00266301572838829
0.465,-0.03,-30.0627970967827,0.00620746484684354,-0.00393972770817131
0.4675,-0.03,-30.0622485968459,0.00782661391479866,-0.00545596990390115
0.47,-0.03,-30.0617125251921,0.00984010886904171,-0.00723317298825586
0.4725,-0.03,-30.0612373932381,0.0123525998435146,-0.00928377838639049
0.475,-0.03,-30.0608934121222,0.0154938446964665,-0.0116027712702081
0.4775,-0.03,-30.0607769630245,0.0194198608000224,-0.0141546135279961
0.48,-0.03,-30.0610130094217,0.0243090871764885,-0.0168539986695634
0.4825,-0.03,-30.061752271859,0.0303483846482629,-0.0195391203530239
0.485,-0.03,-30.0631578168626,0.0377001967647258,-0.021937646863193
0.4875,-0.03,-30.0653730062592,0.0464374215938322,-0.0236299274269082
0.49,-0.03,-30.068460655587,0.056427922473314,-0.0240242224122311
0.4925,-0.03,-30.0723055523034,0.0671525091549399,-0.022380143717451
0.495,-0.03,-30.0764889282998,0.0774694163297474,-0.0179543292871241
0.4975,-0.03,-30.0801927758286,0.0854490475996572,-0.0103854043699309
0.5,-0.03,-31.0121062355094,-0.129368226136926,0.140621429604738
0,-0.0275,-26.6155960740719,0.138525168476374,-0.15002194251099
0.0025,-0.0275,-27.5444960507235,-0.0794978990213462,-0.0079910961131277
0.005,-0.0275,-27.5470647264025,-0.0739149332978671,-0.0146402778172894
0.0075,-0.0275,-27.5507597741963,-0.0661395130335185,-0.0192291571903261
0.01,-0.0275,-27.5547731532837,-0.0573119728046783,-0.0216723609229114
0.0125,-0.0275,-27.5584686281467,-0.0483791706983692,-0.0222259368683269
0.015,-0.0275,-27.5614620961809,-0.0400167948349193,-0.0213327092322309
0.0175,-0.0275,-27.5636144184636,-0.032618386652478,-0.01948388889207
0.02,-0.0275,-27.5649679501465,-0.0263357751158783,-0.0171191524178838
0.0225,-0.0275,-27.5656640453541,-0.0211490424392326,-0.0145753550061619
0.025,-0.0275,-27.565873127693,-0.0169410254628867,-0.0120779406497852
0.0275,-0.0275,-27.5657519647471,-0.0135571325762127,-0.0097584510039059
0.03,-0.0275,-27.5654260629936,-0.010842979512053,-0.00768088053630976
0.0325,-0.0275,-27.5649875959359,-0.00866256076090544,-0.0058659155183643
0.035,-0.0275,-27.564500187228,-0.00690383290949222,-0.0043090281799022
0.0375,-0.0275,-27.5640054738505,-0.00547786850153494,-0.00299247312694083
0.04,-0.0275,-27.563529189997,-0.00431547492866298,-0.00189263784708262
0.0425,-0.0275,-27.5630860499908,-0.00336328921187068,-0.000984270269903488
0.045,-0.0275,-27.5626833899079,-0.00258021627791768,-0.000242755374107293
0.0475,-0.0275,-27.5623237671118,-0.00193449014553337,0.000354767099290924
0.05,-0.0275,-27.5620067617712,-0.00140137242659251,0.000828944962013643
0.0525,-0.0275,-27.5617301969642,-0.000961402529857362,0.00119811544763006
0.055,-0.0275,-27.5614909478407,-0.000599090065962334,0.00147839154136691
0.0575,-0.0275,-27.5612854662309,-0.000301947206226079,0.00168383371252656
0.06,-0.0275,-27.5611101112665,-5.97760653215929e-05,0.00182665281116802
0.0625,-0.0275,-27.560961349572,0.000135855443576638,0.00191741571022351
0.065,-0.0275,-27.5608358690007,0.000291999761301713,0.00196523981654389
0.0675,-0.0275,-27.5607306360204,0.000414615386636896,0.0019779705604104
0.07,-0.0275,-27.5606429171748,0.000508779708716508,0.0019623401995871
0.0725,-0.0275,-27.5605702783467,0.000578849057775462,0.0019241083921948
0.075,-0.0275,-27.5605105709562,0.000628580530950273,0.00186818594828272
0.0775,-0.0275,-27.5604619110761,0.000661226096392298,0.00179874350729007
0.08,-0.0275,-27.5604226553342,0.000679606517654641,0.00171930691531341
0.0825,-0.0275,-27.5603913760128,0.000686170522710583,0.00163284095302444
0.085,-0.0275,-27.5603668368159,0.000683043083053706,0.0015418228869276
0.0875,-0.0275,-27.5603479701286,0.000672065571037569,0.00144830712997322
0.09,-0.0275,-27.5603338561833,0.000654829767839852,0.00135398212098023
0.0925,-0.0275,-27.5603237042903,0.000632707129812597,0.00126022037516265
0.095,-0.0275,-27.5603168361219,0.000606874318923071,0.00116812252791528
0.0975,-0.0275,-27.56031267095,0.000578335713472988,0.00107855607376875
0.1,-0.0275,-27.5603107126869,0.000547943424449156,0.000992189416061412
0.1025,-0.0275,-27.5603105385571,0.00051641519759323,0.000909521758833224
0.105,-0.0275,-27.5603117892195,0.000484350483614134,0.000830909308686854
0.1075,-0.0275,-27.5603141601745,0.000452244893170158,0.000756588197185308
0.11,-0.0275,-27.5603173942945,0.000420503207198664,0.000686694487569047
0.1125,-0.0275,-27.5603212753338,0.000389451081705516,0.000621281592240767
0.115,-0.0275,-27.5603256222951,0.000359345560865698,0.000560335387249191
0.1175,-0.0275,-27.5603302845321,0.000330384506328052,0.000503787281051604
0.12,-0.0275,-27.5603351374956,0.000302715022003556,0.000451525476281754
0.1225,-0.0275,-27.5603400790396,0.000276440965725359,0.000403404623808075
0.125,-0.0275,-27.5603450262054,0.00025162962253115,0.000359254062011797
0.1275,-0.0275,-27.5603499124302,0.000228317610416973,0.00031888480649502
0.13,-0.0275,-27.5603546851206,0.000206516083024688,0.000282095441735306
0.1325,-0.0275,-27.5603593035415,0.000186215298054885,0.000248677049892352
0.135,-0.0275,-27.5603637369847,0.000167388603008097,0.000218417299218528
0.1375,-0.0275,-27.5603679631791,0.000149995901029006,0.000191103798128034
0.14,-0.0275,-27.5603719669133,0.000133986648394332,0.000166526813933819
0.1425,-0.0275,-27.5603757388425,0.000119302427012672,0.00014448144185326
0.145,-0.0275,-27.5603792744589,0.000105879139182659,0.000124769300774282
0.1475,-0.0275,-27.5603825732042,9.36488705329808e-05,0.000107199823718734
0.15,-0.0275,-27.5603856377051,8.25414541359611e-05,9.15912041082508e-05
0.1525,-0.0275,-27.5603884731202,7.24857690762211e-05,7.77710562758493e-05
0.155,-0.0275,-27.5603910865833,6.34108205700793e-05,6.557682186444e-05
0.1575,-0.0275,-27.5603934867253,5.52466039881831e-05,5.48559800717755e-05
0.16,-0.0275,-27.560395683276,4.79248008954751e-05,4.54660886717306e-05
0.1625,-0.0275,-27.560397686725,4.13793327179353e-05,3.72746849056083e-05
0.165,-0.0275,-27.5603995080409,3.55467686142437e-05,3.01590861543725e-05
0.1675,-0.0275,-27.5604011584355,3.03666327280775e-05,2.40060959003086e-05
0.17,-0.0275,-27.5604026491739,2.57816175685358e-05,1.87116444418656e-05
0.1725,-0.0275,-27.5604039914189,2.17377058815416e-05,1.41803872205822e-05
0.175,-0.0275,-27.5604051961062,1.81842482748588e-05,1.03252616855398e-05
0.1775,-0.0275,-27.5604062738464,1.5073968897994e-05,7.067023576011e-06
0.18,-0.0275,-27.5604072348506,1.2362928317818e-05,4.33377117667333e-06
0.1825,-0.0275,-27.5604080888771,1.00104577770802e-05,2.06046451980043e-06
0.185,-0.0275,-27.5604088451885,7.9790593231858e-06,1.88452473006325e-07
0.1875,-0.0275,-27.5604095125299,6.23428931797084e-06,-1.33499958949549e-06
0.19,-0.0275,-27.5604100991125,4.74462057405608e-06,-2.55716184693888e-06
0.1925,-0.0275,-27.5604106126123,3.4812985987287e-06,-3.52028385074606e-06
0.195,-0.0275,-27.5604110601748,2.41818045054742e-06,-4.26201337754469e-06
0.1975,-0.0275,-27.5604114484199,1.53158404181397e-06,-4.81579751858881e-06
0.2,-0.0275,-27.560411783459,8.00125664982924e-07,-5.21125829098616e-06
0.2025,-0.0275,-27.5604120709159,2.04557852730621e-07,-5.47455320392317e-06
0.205,-0.0275,-27.560412315946,-2.72387553105583e-07,-5.62870357160665e-06
0.2075,-0.0275,-27.5604125232613,-6.46142304698098e-07,-5.69390877752651e-06
0.21,-0.0275,-27.560412697155,-9.30457731899518e-07,-5.68783248419691e-06
0.2125,-0.0275,-27.5604128415271,-1.13754604639619e-06,-5.62586918645414e-06
0.215,-0.0275,-27.560412959914,-1.27821543127737e-06,-5.52138828959399e-06
0.2175,-0.0275,-27.5604130555128,-1.36199492484224e-06,-5.38595201202141e-06
0.22,-0.0275,-27.5604131312075,-1.39726011294528e-06,-5.22952541669637e-06
0.2225,-0.0275,-27.5604131895966,-1.39134840271282e-06,-5.06065978296092e-06
0.225,-0.0275,-27.5604132330216,-1.35066813763037e-06,-4.88665933929637e-06
0.2275,-0.0275,-27.5604132635846,-1.28079572458972e-06,-4.71372838199239e-06
0.23,-0.0275,-27.5604132831839,-1.18657995014833e-06,-4.54709976224765e-06
0.2325,-0.0275,-27.5604132935272,-1.07222393275208e-06,-4.39116538003548e-06
0.235,-0.0275,-27.5604132961624,-9.41374882934554e-07,-4.24956836101812e-06
0.2375,-0.0275,-27.5604132924933,-7.97207811172503e-07,-4.12528976789783e-06
0.24,-0.0275,-27.5604132838079,-6.42495827503827e-07,-4.02073252185146e-06
0.2425,-0.0275,-27.560413271296,-4.79681649364257e-07,-3.93778556770363e-06
0.245,-0.0275,-27.5604132560691,-3.10959191137291e-07,-3.87786546463912e-06
0.2475,-0.0275,-27.5604132391804,-1.3832771017519e-07,-3.84195632572674e-06
0.25,-0.0275,-27.5604132216468,3.63386254420561e-08,-3.83064449107258e-06
0.2525,-0.0275,-27.5604132044694,2.11223163404384e-07,-3.84413313148091e-06
0.255,-0.0275,-27.5604131886469,3.84504509417146e-07,-3.88224170760898e-06
0.2575,-0.0275,-27.5604131751985,5.5429773452668e-07,-3.94440932907636e-06
0.26,-0.0275,-27.5604131651855,7.18580879836376e-07,-4.02967010187938e-06
0.2625,-0.0275,-27.560413159728,8.75135236573973e-07,-4.13662841871239e-06
0.265,-0.0275,-27.5604131600242,1.02147605396397e-06,-4.26342400130138e-06
0.2675,-0.0275,-27.5604131673698,1.15478241073201e-06,-4.40767442487962e-06
0.27,-0.0275,-27.5604131831815,1.27181641396135e-06,-4.56641348665447e-06
0.2725,-0.0275,-27.560413209017,1.36885231179681e-06,-4.73601986687259e-06
0.275,-0.0275,-27.5604132465938,1.44159769751203e-06,-4.91212207662239e-06
0.2775,-0.0275,-27.5604132978129,1.48509791516223e-06,-5.08949873699131e-06
0.28,-0.0275,-27.5604133647776,1.49364886710875e-06,-5.26196155025323e-06
0.2825,-0.0275,-27.5604134498273,1.46068504965532e-06,-5.42221783143374e-06
0.285,-0.0275,-27.560413555549,1.37869754161339e-06,-5.56172367420967e-06
0.2875,-0.0275,-27.5604136848046,1.23910457509406e-06,-5.6705168196373e-06
0.29,-0.0275,-27.5604138407561,1.03213745343093e-06,-5.73703184673461e-06
0.2925,-0.0275,-27.5604140268882,7.46717446394503e-07,-5.74789617610594e-06
0.295,-0.0275,-27.560414247032,3.70311645940073e-07,-5.68769698005197e-06
0.2975,-0.0275,-27.560414505392,-1.11191168568799e-07,-5.53875093936562e-06
0.3,-0.0275,-27.5604148065564,-7.13636627421484e-07,-5.28082771243203e-06
0.3025,-0.0275,-27.5604151555331,-1.45476980743335e-06,-4.89085749107628e-06
0.305,-0.0275,-27.5604155577558,-2.3543751686006e-06,-4.34262588850746e-06
0.3075,-0.0275,-27.5604160191024,-3.4344369780707e-06,-3.60643577680212e-06
0.31,-0.0275,-27.5604165459125,-4.7193196065128e-06,-2.64875249939012e-06
0.3125,-0.0275,-27.5604171449805,-6.23593340698392e-06,-1.43181475223408e-06
0.315,-0.0275,-27.5604178235726,-8.01389653955672e-06,8.67655520116658e-08
0.3175,-0.0275,-27.5604185894137,-1.00856949417268e-05,1.95442081321606e-06
0.32,-0.0275,-27.5604194506681,-1.24868442782737e-05,4.22407729877561e-06
0.3225,-0.0275,-27.5604204159176,-1.52560193239874e-05,6.95461190061697e-06
0.325,-0.0275,-27.560421494127,-1.84352016973458e-05,1.02113294742912e-05
0.3275,-0.0275,-27.5604226945815,-2.20697619003711e-05,1.40664374450409e-05
0.33,-0.0275,-27.5604240268236,-2.62085524213399e-05,1.85995343343441e-05
0.3325,-0.0275,-27.5604255005619,-3.09039377833405e-05,2.38980806369267e-05
0.335,-0.0275,-27.5604271255501,-3.62117895485644e-05,3.00578763303786e-05
0.3375,-0.0275,-27.5604289114473,-4.21914294512031e-05,3.71835048791162e-05
0.34,-0.0275,-27.5604308676398,-4.89054778851639e-05,4.53887421095108e-05
0.3425,-0.0275,-27.5604330030315,-5.64196468018826e-05,5.47969025141056e-05
0.345,-0.0275,-27.5604353257858,-6.48024370620467e-05,6.5541153159987e-05
0.3475,-0.0275,-27.5604378430234,-7.41246843671088e-05,7.77647031953895e-05
0.35,-0.0275,-27.5604405604629,-8.44590114361665e-05,9.16209061040859e-05
0.3525,-0.0275,-27.5604434820038,-9.58790671775252e-05,0.000107273208321962
0.355,-0.0275,-27.5604466092369,-0.000108458652144113,0.000124894942479303
0.3575,-0.0275,-27.5604499408595,-0.000122270544941294,0.000144668885218931
0.36,-0.0275,-27.5604534720209,-0.000137385158333281,0.000166786601452936
0.3625,-0.0275,-27.5604571935618,-0.000153868874164983,0.000191447468562025
0.365,-0.0275,-27.5604610911216,-0.000171782051089586,0.00021885733755192
0.3675,-0.0275,-27.5604651441331,-0.000191176699569399,0.000249226806457401
0.37,-0.0275,-27.5604693246636,-0.00021209372459019,0.000282768981193125
0.3725,-0.0275,-27.5604735960837,-0.000234559716890755,0.000319696689691025
0.375,-0.0275,-27.560477911559,-0.00025858323835326,0.000360219031469415
0.3775,-0.0275,-27.5604822123147,-0.000284150518013782,0.000404537160635922
0.38,-0.0275,-27.5604864256711,-0.000311220530057869,0.000452839206474755
0.3825,-0.0275,-27.5604904628001,-0.000339719354711517,0.000505294195174986
0.385,-0.0275,-27.5604942161612,-0.000369533788923941,0.000562044843031249
0.3875,-0.0275,-27.5604975565888,-0.000400504059930048,0.000623199022358587
0.39,-0.0275,-27.5605003299695,-0.00043241564501321,0.000688819764759744
0.3925,-0.0275,-27.5605023534487,-0.000464990068428447,0.000758913590887691
0.395,-0.0275,-27.5605034110983,-0.00049787454352875,0.000833416949953841
0.3975,-0.0275,-27.5605032489737,-0.000530630442233596,0.000912180506428532
0.4,-0.0275,-27.560501569469,-0.00056272038436204,0.000994951027606272
0.4025,-0.0275,-27.5604980248596,-0.000593493873717617,0.00108135056866063
0.405,-0.0275,-27.5604922099478,-0.000622171292590383,0.00117085258061627
0.4075,-0.0275,-27.5604836536781,-0.000647826075476014,0.00126275462556477
0.41,-0.0275,-27.5604718096135,-0.000669364792396247,0.00135614726229432
0.4125,-0.0275,-27.5604560451865,-0.000685504788416817,0.00144987860854016
0.415,-0.0275,-27.5604356296236,-0.000694749065882405,0.00154251413770219
0.4175,-0.0275,-27.560409720579,-0.000695357644639868,0.00163229112127024
0.42,-0.0275,-27.5603773495129,-0.00068531471814944,0.00171706711205603
0.4225,-0.0275,-27.5603374060751,-0.000662290378506292,0.0017942617717803
0.425,-0.0275,-27.5602886220303,-0.000623595513602027,0.00186079145106732
0.4275,-0.0275,-27.5602295555499,-0.000566127557125521,0.00191299567671053
0.43,-0.0275,-27.5601585773209,-0.000486304227669265,0.00194655494165015
0.4325,-0.0275,-27.5600738607706,-0.000379981299814425,0.00195639918926095
0.435,-0.0275,-27.5599733797602,-0.000242348875994836,0.00193660662699944
0.4375,-0.0275,-27.5598549188248,-6.77988394898558e-05,0.00188029297997758
0.44,-0.0275,-27.5597161032566,0.000150246215812129,0.00177949213649341
0.4425,-0.0275,-27.5595544593473,0.000419555404209089,0.00162503058923709
0.445,-0.0275,-27.5593675192292,0.000749380118757396,0.00140640041117297
0.4475,-0.0275,-27.5591529899856,0.00115083380281463,0.0011116395281778
0.45,-0.0275,-27.5589090134381,0.0016373874799059,0.000727234272801534
0.4525,-0.0275,-27.5586345511034,0.0022255129819652,0.000238069044193425
0.455,-0.0275,-27.5583299381466,0.00293551064576055,-0.000372537032106009
0.4575,-0.0275,-27.5579976596771,0.00379256054624003,-0.00112264360019037
0.46,-0.0275,-27.5576434105595,0.00482803326176029,-0.00203125615165608
0.4625,-0.0275,-27.5572775020323,0.00608108100752365,-0.00311750135142739
0.465,-0.0275,-27.556916667604,0.00760049353511357,-0.00439919712971249
0.4675,-0.0275,-27.5565862848126,0.00944672847417364,-0.00589051278871019
0.47,-0.0275,-27.5563229482714,0.0116938860342334,-0.0075982998153197
0.4725,-0.0275,-27.5561771729023,0.0144311516172341,-0.00951654494990716
0.475,-0.0275,-27.5562157301189,0.01776281556646,-0.0116182838508868
0.4775,-0.0275,-27.5565226678114,0.0218053112130641,-0.013844289539268
0.48,-0.0275,-27.5571973779501,0.0266786908419684,-0.0160880735382107
0.4825,-0.0275,-27.5583471266448,0.0324885083873987,-0.0181775235320905
0.485,-0.0275,-27.5600703504299,0.0392922846212616,-0.0198554336150458
0.4875,-0.0275,-27.5624261932486,0.0470432160819666,-0.0207652579563823
0.49,-0.0275,-27.5653864595932,0.0555046473706463,-0.0204560843241024
0.4925,-0.0275,-27.5687712491101,0.0641377091151562,-0.0184333231547708
0.495,-0.0275,-27.5721843064384,0.0719942733668371,-0.0142965065247216
0.4975,-0.0275,-27.574994460546,0.0777193859003177,-0.00800443090083374
0.5,-0.0275,-28.5062325512548,-0.138423991661391,0.142047220579482
0,-0.025,-24.1104835614129,0.145563533054923,-0.149169752089177
0.0025,-0.025,-25.0393996471334,-0.0728554484832529,-0.00628743630210808
0.005,-0.025,-25.041331713357,-0.068682080214758,-0.0117141504944845
0.0075,-0.025,-25.04421276709,-0.0626805914224645,-0.0157105936882443
0.01,-0.025,-25.0475012958901,-0.0556346557303546,-0.0181348497622335
0.0125,-0.025,-25.0507279754557,-0.0482407965470986,-0.01908781568246
0.015,-0.025,-25.0535627780771,-0.0410420812738342,-0.0188252442300054
0.0175,-0.025,-25.0558308102703,-0.0344041887398638,-0.017671509516996
0.02,-0.025,-25.0574903848571,-0.0285254283871081,-0.0159494438443805
0.0225,-0.025,-25.0585910865795,-0.0234695984701938,-0.0139348685444386
0.025,-0.025,-25.0592294886377,-0.0192085932731357,-0.0118366793308762
0.0275,-0.025,-25.0595145489029,-0.0156629353994721,-0.00979674410802978
0.03,-0.025,-25.0595467502242,-0.0127328796792812,-0.00790096283284209
0.0325,-0.025,-25.0594089805589,-0.0103181266227743,-0.0061938425789914
0.035,-0.025,-25.0591648716495,-0.00832798160832097,-0.00469193521682035
0.0375,-0.025,-25.0588608124109,-0.006685134598906,-0.00339431555754649
0.04,-0.025,-25.058529233479,-0.00532588268603599,-0.00228997896662292
0.0425,-0.025,-25.058191931408,-0.00419870901740952,-0.00136272663353018
0.045,-0.025,-25.0578629272288,-0.00326231699021573,-0.000594230134233385
0.0475,-0.025,-25.0575507305795,-0.00248366965267029,3.41355088034993e-05
0.05,-0.025,-25.0572600472073,-0.00183626600169765,0.000540254767382851
0.0525,-0.025,-25.0569930252976,-0.00129872040561215,0.000940731962809305
0.055,-0.025,-25.0567501435427,-0.000853634519736228,0.00125065340964512
0.0575,-0.025,-25.0565308315396,-0.000486721197031414,0.00148352699377211
0.06,-0.025,-25.0563338953442,-0.000186133002862891,0.00165132188683054
0.0625,-0.025,-25.0561578038709,5.8048865633431e-05,0.00176456125307632
0.065,-0.025,-25.0560008774315,0.000254202651009135,0.00183243973514933
0.0675,-0.025,-25.0558614084002,0.000409461117730399,0.00186294922265693
0.07,-0.025,-25.0557377354495,0.000529936992825479,0.00186300356013874
0.0725,-0.025,-25.0556282865102,0.00062089654815504,0.0018385571679134
0.075,-0.025,-25.0555316010427,0.000686894673385415,0.00179471511773082
0.0775,-0.025,-25.0554463389369,0.0007318813687478,0.00173583370287298
0.08,-0.025,-25.0553712810478,0.000759286973438596,0.00166561139644172
0.0825,-0.025,-25.0553053247356,0.000772091496916261,0.00158717055517629
0.085,-0.025,-25.0552474766493,0.000772881972191127,0.00150313045734676
0.0875,-0.025,-25.0551968442057,0.000763900685668043,0.00141567236432836
0.09,-0.025,-25.0551526266806,0.000747086350854076,0.0013265973204846
0.0925,-0.025,-25.0551141064675,0.000724109735966335,0.00123737738336966
0.095,-0.025,-25.0550806408161,0.000696404842778738,0.00114920094030657
0.0975,-0.025,-25.0550516542089,0.000665196441353248,0.00106301271537349
0.1,-0.025,-25.0550266314343,0.000631524550137227,0.000979549019895739
0.1025,-0.025,-25.0550051113553,0.000596266310430712,0.000899368749908184
0.105,-0.025,-25.0549866813359,0.000560155590937287,0.000822880584384659
0.1075,-0.025,-25.0549709722727,0.000523800590204182,0.000750366792789383
0.11,-0.025,-25.0549576541686,0.000487699642850892,0.000682004022159806
0.1125,-0.025,-25.0549464321897,0.000452255415956356,0.000617881396182999
0.115,-0.025,-25.0549370431484,0.000417787629749533,0.000558016224723346
0.1175,-0.025,-25.0549292523568,0.000384544443795913,0.000502367590440089
0.12,-0.025,-25.0549228508064,0.000352712623115832,0.000450848058878952
0.1225,-0.025,-25.0549176526343,0.000322426578727904,0.000403333725463898
0.125,-0.025,-25.0549134928368,0.00029377639793123,0.000359672795122677
0.1275,-0.025,-25.0549102252048,0.000266814940413399,0.000319692870253389
0.13,-0.025,-25.054907720457,0.000241564086263857,0.000283207103950587
0.1325,-0.025,-25.0549058645447,0.000218020217600016,0.000250019358307772
0.135,-0.025,-25.0549045571117,0.000196159007898563,0.000219928494077241
0.1375,-0.025,-25.0549037100962,0.000175939577808334,0.000192731905050814
0.14,-0.025,-25.0549032464572,0.000157308095525425,0.00016822839481855
0.1425,-0.025,-25.0549030990198,0.000140200866216726,0.00014622048613222
0.145,-0.025,-25.0549032094209,0.00012454697528419,0.000126516243393336
0.1475,-0.025,-25.0549035271556,0.000110270527895473,0.000108930673897019
0.15,-0.025,-25.0549040087082,9.72925366283424e-05,9.32867758539346e-05
0.1525,-0.025,-25.054904616763,8.55324961227903e-05,7.94162856559237e-05
0.155,-0.025,-25.0549053194965,7.49096792228935e-05,6.71601688222538e-05
0.1575,-0.025,-25.0549060899301,6.53442059161217e-05,5.63688974415018e-05
0.16,-0.025,-25.0549069053474,5.67578849673585e-05,4.69025579485916e-05
0.1625,-0.025,-25.0549077467743,4.90748899576824e-05,3.86308107440114e-05
0.165,-0.025,-25.0549085985058,4.22222764528968e-05,3.14327381644256e-05
0.1675,-0.025,-25.0549094476854,3.61303596741654e-05,2.51965996500199e-05
0.17,-0.025,-25.0549102839263,3.07329888687609e-05,1.98195127973274e-05
0.1725,-0.025,-25.0549110989765,2.59677216355077e-05,1.52070862739865e-05
0.175,-0.025,-25.0549118864172,2.17759159572376e-05,1.12730129077735e-05
0.1775,-0.025,-25.0549126413993,1.81027662173131e-05,7.93863019482588e-06
0.18,-0.025,-25.0549133604065,1.48972734663744e-05,5.13247276588228e-06
0.1825,-0.025,-25.0549140410494,1.2112179238836e-05,2.78981239819805e-06
0.185,-0.025,-25.0549146818827,9.70386264379878e-06,8.52206382388291e-07
0.1875,-0.025,-25.0549152822456,7.63221351629539e-06,-7.32958935711903e-07
0.19,-0.025,-25.054915842125,5.86047808711262e-06,-2.01290451543046e-06
0.1925,-0.025,-25.0549163620305,4.35510185040992e-06,-3.02988874730422e-06
0.195,-0.025,-25.0549168428964,3.08555474030451e-06,-3.82161627131746e-06
0.1975,-0.025,-25.0549172859884,2.02414788752492e-06,-4.42162725237486e-06
0.2,-0.025,-25.0549176928285,1.14585603909016e-06,-4.85966597446597e-06
0.2025,-0.025,-25.054918065129,4.28134466249711e-07,-5.16203357836531e-06
0.205,-0.025,-25.0549184047386,-1.4925896548353e-07,-5.35191156349664e-06
0.2075,-0.025,-25.0549187135964,-6.04443025705355e-07,-5.44966576139968e-06
0.21,-0.025,-25.0549189936986,-9.53573742930776e-07,-5.47313391190592e-06
0.2125,-0.025,-25.0549192470615,-1.21101003032938e-06,-5.43788707796367e-06
0.215,-0.025,-25.0549194757019,-1.38948110025202e-06,-5.35746731878765e-06
0.2175,-0.025,-25.0549196816162,-1.5002224520444e-06,-5.2436078413857e-06
0.22,-0.025,-25.0549198667676,-1.55312354029509e-06,-5.10643520346132e-06
0.2225,-0.025,-25.0549200330731,-1.55685737664631e-06,-4.95465733967489e-06
0.225,-0.025,-25.0549201823995,-1.51901452779176e-06,-4.79572267938118e-06
0.2275,-0.025,-25.0549203165556,-1.44620769670922e-06,-4.63596992704892e-06
0.23,-0.025,-25.0549204372941,-1.34419869043019e-06,-4.48075794418079e-06
0.2325,-0.025,-25.0549205463149,-1.21800105527351e-06,-4.33458666396214e-06
0.235,-0.025,-25.054920645261,-1.07196693684604e-06,-4.20119944530284e-06
0.2375,-0.025,-25.0549207357272,-9.09898586402373e-07,-4.08366238259979e-06
0.24,-0.025,-25.0549208192612,-7.3512738503941e-07,-3.98444918085309e-06
0.2425,-0.025,-25.0549208973768,-5.50597707279129e-07,-3.90550682961381e-06
0.245,-0.025,-25.0549209715561,-3.58957933007294e-07,-3.84829806198324e-06
0.2475,-0.025,-25.0549210432553,-1.62631331808901e-07,-3.81383500279905e-06
0.25,-0.025,-25.0549211139172,3.61055635759537e-08,-3.80272058855824e-06
0.2525,-0.025,-25.0549211849781,2.35048149832551e-07,-3.81516109303666e-06
0.255,-0.025,-25.054921257876,4.31984790753385e-07,-3.85096342280418e-06
0.2575,-0.025,-25.0549213340573,6.24625836387338e-07,-3.90954038373414e-06
0.26,-0.025,-25.0549214149871,8.10527401047996e-07,-3.98988779337639e-06
0.2625,-0.025,-25.0549215021578,9.87013306641416e-07,-4.09055476101779e-06
0.265,-0.025,-25.0549215970942,1.15109659759582e-06,-4.20961445188328e-06
0.2675,-0.025,-25.0549217013603,1.29939311488414e-06,-4.34460271177735e-06
0.27,-0.025,-25.0549218165663,1.42804033664845e-06,-4.4924602499626e-06
0.2725,-0.025,-25.0549219443719,1.53259950449088e-06,-4.6494572010225e-06
0.275,-0.025,-25.0549220864881,1.60797068105012e-06,-4.81110444930377e-06
0.2775,-0.025,-25.0549222446826,1.64827934974928e-06,-4.97204767387534e-06
0.28,-0.025,-25.0549224207708,1.64678000776538e-06,-5.12595894505696e-06
0.2825,-0.025,-25.0549226166225,1.59572634454245e-06,-5.26539276566688e-06
0.285,-0.025,-25.0549228341532,1.48626020350188e-06,-5.38164586968056e-06
0.2875,-0.025,-25.0549230753096,1.30828322634594e-06,-5.46458826906441e-06
0.29,-0.025,-25.0549233420583,1.05032176852167e-06,-5.50248316995757e-06
0.2925,-0.025,-25.0549236363745,6.99368156868256e-07,-5.48178414342774e-06
0.295,-0.025,-25.0549239602082,2.40735224643629e-07,-5.38690898156206e-06
0.2975,-0.025,-25.0549243154677,-3.42105458924398e-07,-5.20000225214442e-06
0.3,-0.025,-25.0549247039787,-1.06768660697772e-06,-4.90067661664447e-06
0.3025,-0.025,-25.054925127435,-1.95672658846272e-06,-4.46571691306574e-06
0.305,-0.025,-25.0549255873621,-3.03231822673666e-06,-3.86878514978724e-06
0.3075,-0.025,-25.0549260850371,-4.32009912021414e-06,-3.08008405106031e-06
0.31,-0.025,-25.0549266214357,-5.84844251220555e-06,-2.06601664551331e-06
0.3125,-0.025,-25.0549271971275,-7.64864366864515e-06,-7.88806399115716e-07
0.315,-0.025,-25.054927812194,-9.75513770799334e-06,7.9389560452466e-07
0.3175,-0.025,-25.0549284661043,-1.22056388631719e-05,2.72941302038402e-06
0.32,-0.025,-25.0549291575797,-1.50413207237558e-05,5.07048223919819e-06
0.3225,-0.025,-25.0549298844497,-1.83069887874273e-05,7.87568759496223e-06
0.325,-0.025,-25.0549306434762,-2.20512040813858e-05,1.12099199438646e-05
0.3275,-0.025,-25.0549314301476,-2.63263974004483e-05,1.51448358127841e-05
0.33,-0.025,-25.0549322384659,-3.11889413149302e-05,1.97593132454284e-05
0.3325,-0.025,-25.0549330606856,-3.66991749798373e-05,2.51399050579896e-05
