X,Y,Disp_x,Disp_y
0,-0.0325,0,-0.000203399485002688
0.0025,-0.0325,-7.36255679293562e-05,-0.000206280487957165
0.005,-0.0325,-0.000147268339318822,-0.000214900322278275
0.0075,-0.0325,-0.000220937487010689,-0.000229239087559429
0.01,-0.0325,-0.000294634950861987,-0.000249277142336227
0.0125,-0.0325,-0.000368357545588852,-0.000274997920096106
0.015,-0.0325,-0.000442099543219507,-0.000306389269463264
0.0175,-0.0325,-0.000515854863367299,-0.000343443555453174
0.02,-0.0325,-0.000589618386530888,-0.000386156882809004
0.0225,-0.0325,-0.00066338638516686,-0.000434527954763583
0.025,-0.0325,-0.000737156403404017,-0.00048855701752251
0.0275,-0.0325,-0.000810926943780741,-0.000548245104287396
0.03,-0.0325,-0.000884697162231488,-0.000613593576131111
0.0325,-0.0325,-0.00095846663370532,-0.000684603871732954
0.035,-0.0325,-0.00103223518967788,-0.000761277382909624
0.0375,-0.0325,-0.00110600281148695,-0.000843615399690521
0.04,-0.0325,-0.00117976956266096,-0.00093161909159387
0.0425,-0.0325,-0.00125353554710729,-0.00102528950665577
0.045,-0.0325,-0.00132730088396372,-0.00112462757845034
0.0475,-0.0325,-0.00140106569299359,-0.00122963413613098
0.05,-0.0325,-0.00147483008655817,-0.00134030991507686
0.0525,-0.0325,-0.0015485941656331,-0.00145665556705389
0.055,-0.0325,-0.00162235801826448,-0.00157867166946624
0.0575,-0.0325,-0.0016961217194552,-0.00170635873359675
0.06,-0.0325,-0.00176988533185097,-0.0018397172118792
0.0625,-0.0325,-0.00184364890683533,-0.00197874750430144
0.065,-0.0325,-0.0019174124857955,-0.00212344996405142
0.0675,-0.0325,-0.00199117610141705,-0.00227382490251241
0.07,-0.0325,-0.00206493977892613,-0.00242987259370077
0.0725,-0.0325,-0.00213870353723613,-0.00259159327822476
0.075,-0.0325,-0.00221246738997892,-0.00275898716682961
0.0775,-0.0325,-0.00228623134641546,-0.00293205444358215
0.08,-0.0325,-0.00235999541222858,-0.00311079526873875
0.0825,-0.0325,-0.00243375959020579,-0.0032952097813327
0.085,-0.0325,-0.00250752388082172,-0.00348529810151095
0.0875,-0.0325,-0.00258128828273133,-0.00368106033264563
0.09,-0.0325,-0.00265505279318422,-0.00388249656324175
0.0925,-0.0325,-0.00272881740837047,-0.00408960686865994
0.095,-0.0325,-0.00280258212370726,-0.00430239131267068
0.0975,-0.0325,-0.00287634693407464,-0.00452084994885459
0.1,-0.0325,-0.00295011183400807,-0.00474498282186211
0.1025,-0.0325,-0.00302387681785416,-0.00497478996854456
0.105,-0.0325,-0.00309764187989545,-0.0052102714189675
0.1075,-0.0325,-0.00317140701444909,-0.00545142719731675
0.11,-0.0325,-0.00324517221594367,-0.00569825732270627
0.1125,-0.0325,-0.00331893747897789,-0.00595076180989668
0.115,-0.0325,-0.00339270279836419,-0.00620894066993254
0.1175,-0.0325,-0.00346646816915992,-0.00647279391070583
0.12,-0.0325,-0.00354023358668827,-0.00674232153745255
0.1225,-0.0325,-0.003613999046551,-0.00701752355318905
0.125,-0.0325,-0.00368776454463441,-0.0072983999590938
0.1275,-0.0325,-0.00376153007710995,-0.00758495075484028
0.13,-0.0325,-0.00383529564043069,-0.00787717593888597
0.1325,-0.0325,-0.00390906123132441,-0.00817507550872219
0.135,-0.0325,-0.00398282684678425,-0.00847864946108888
0.1375,-0.0325,-0.00405659248405756,-0.00878789779215831
0.14,-0.0325,-0.00413035814063338,-0.00910282049769132
0.1425,-0.0325,-0.00420412381422911,-0.00942341757316923
0.145,-0.0325,-0.0042778895027767,-0.00974968901390432
0.1475,-0.0325,-0.00435165520440862,-0.0100816348151317
0.15,-0.0325,-0.00442542091744386,-0.0104192549720845
0.1525,-0.0325,-0.0044991866403742,-0.0107625494800555
0.155,-0.0325,-0.00457295237185076,-0.0111115183344454
0.1575,-0.0325,-0.00464671811067116,-0.0114661615308015
0.16,-0.0325,-0.00472048385576708,-0.011826479064847
0.1625,-0.0325,-0.00479424960619257,-0.0121924709325019
0.165,-0.0325,-0.00486801536111292,-0.0125641371298982
0.1675,-0.0325,-0.00494178111979426,-0.0129414776533895
0.17,-0.0325,-0.0050155468815938,-0.0133244924995556
0.1725,-0.0325,-0.00508931264595077,-0.0137131816652033
0.175,-0.0325,-0.00516307841237801,-0.0141075451473649
0.1775,-0.0325,-0.00523684418045422,-0.0145075829432935
0.18,-0.0325,-0.00531060994981679,-0.0149132950504566
0.1825,-0.0325,-0.00538437572015531,-0.0153246814665279
0.185,-0.0325,-0.00545814149120556,-0.015741742189379
0.1875,-0.0325,-0.00553190726274407,-0.0161644772170691
0.19,-0.0325,-0.00560567303458316,-0.0165928865478348
0.1925,-0.0325,-0.00567943880656651,-0.0170269701800799
0.195,-0.0325,-0.00575320457856509,-0.0174667281123643
0.1975,-0.0325,-0.00582697035047349,-0.0179121603433937
0.2,-0.0325,-0.00590073612220674,-0.0183632668720092
0.2025,-0.0325,-0.00597450189369729,-0.0188200476971774
0.205,-0.0325,-0.00604826766489246,-0.0192825028179802
0.2075,-0.0325,-0.00612203343575208,-0.019750632233606
0.21,-0.0325,-0.0061957992062464,-0.0202244359433405
0.2125,-0.0325,-0.0062695649763543,-0.0207039139465586
0.215,-0.0325,-0.00634333074606162,-0.0211890662427161
0.2175,-0.0325,-0.00641709651535971,-0.0216798928313427
0.22,-0.0325,-0.00649086228424419,-0.022176393712035
0.2225,-0.0325,-0.00656462805271379,-0.0226785688844497
0.225,-0.0325,-0.00663839382076936,-0.023186418348298
0.2275,-0.0325,-0.00671215958841303,-0.0236999421033397
0.23,-0.0325,-0.00678592535564741,-0.0242191401493783
0.2325,-0.0325,-0.00685969112247489,-0.0247440124862557
0.235,-0.0325,-0.00693345688889707,-0.0252745591138481
0.2375,-0.0325,-0.00700722265491421,-0.0258107800320615
0.24,-0.0325,-0.00708098842052477,-0.0263526752408277
0.2425,-0.0325,-0.00715475418572497,-0.0269002447401003
0.245,-0.0325,-0.00722851995050843,-0.0274534885298515
0.2475,-0.0325,-0.00730228571486583,-0.028012406610068
0.25,-0.0325,-0.00737605147878463,-0.0285769989807475
0.2525,-0.0325,-0.00744981724224879,-0.0291472656418955
0.255,-0.0325,-0.00752358300523856,-0.0297232065935212
0.2575,-0.0325,-0.00759734876773028,-0.030304821835634
0.26,-0.0325,-0.0076711145296962,-0.0308921113682394
0.2625,-0.0325,-0.00774488029110438,-0.0314850751913351
0.265,-0.0325,-0.00781864605191858,-0.0320837133049059
0.2675,-0.0325,-0.00789241181209825,-0.0326880257089195
0.27,-0.0325,-0.00796617757159849,-0.0332980124033205
0.2725,-0.0325,-0.00803994333037013,-0.0339136733880249
0.275,-0.0325,-0.00811370908835987,-0.0345350086629131
0.2775,-0.0325,-0.00818747484551048,-0.0351620182278233
0.28,-0.0325,-0.00826124060176109,-0.0357947020825428
0.2825,-0.0325,-0.00833500635704761,-0.0364330602267992
0.285,-0.0325,-0.00840877211130327,-0.0370770926602508
0.2875,-0.0325,-0.00848253786445928,-0.0377267993824751
0.29,-0.0325,-0.00855630361644567,-0.0383821803929566
0.2925,-0.0325,-0.00863006936719236,-0.0390432356910734
0.295,-0.0325,-0.00870383511663039,-0.039709965276082
0.2975,-0.0325,-0.00877760086469345,-0.0403823691471009
0.3,-0.0325,-0.00885136661131969,-0.0410604473030922
0.3025,-0.0325,-0.00892513235645387,-0.0417441997428421
0.305,-0.0325,-0.00899889810004986,-0.0424336264649387
0.3075,-0.0325,-0.00907266384207356,-0.0431287274677482
0.31,-0.0325,-0.00914642958250631,-0.0438295027493895
0.3125,-0.0325,-0.00922019532134882,-0.0445359523077062
0.315,-0.0325,-0.00929396105862574,-0.0452480761402365
0.3175,-0.0325,-0.00936772679439079,-0.0459658742441809
0.32,-0.0325,-0.0094414925287327,-0.0466893466163683
0.3225,-0.0325,-0.00951525826178194,-0.0474184932532189
0.325,-0.0325,-0.00958902399371834,-0.0481533141507062
0.3275,-0.0325,-0.00966278972477969,-0.0488938093043165
0.33,-0.0325,-0.00973655545527144,-0.0496399787090065
0.3325,-0.0325,-0.00981032118557756,-0.0503918223591604
0.335,-0.0325,-0.00988408691617276,-0.0511493402485452
0.3375,-0.0325,-0.00995785264763609,-0.0519125323702657
0.34,-0.0325,-0.0100316183806661,-0.0526813987167204
0.3425,-0.0325,-0.0101053841160975,-0.0534559392795575
0.345,-0.0325,-0.0101791498549204,-0.0542361540496333
0.3475,-0.0325,-0.0102529155983003,-0.0550220430169739
0.35,-0.0325,-0.0103266813476016,-0.0558136061707411
0.3525,-0.0325,-0.0104004471044124,-0.0566108434992055
0.355,-0.0325,-0.010474212870573,-0.057413754989727
0.3575,-0.0325,-0.0105479786482059,-0.0582223406287468
0.36,-0.0325,-0.0106217444397503,-0.0590366004017927
0.3625,-0.0325,-0.0106955102479991,-0.0598565342935017
0.365,-0.0325,-0.01076927607614,-0.0606821422876627
0.3675,-0.0325,-0.0108430419278005,-0.0615134243672849
0.37,-0.0325,-0.0109168078070986,-0.062350380514696
0.3725,-0.0325,-0.0109905737186968,-0.0631930107116763
0.375,-0.0325,-0.0110643396678639,-0.0640413149396354
0.3775,-0.0325,-0.0111381056605418,-0.0648952931798385
0.38,-0.0325,-0.0112118717034208,-0.0657549454136915
0.3825,-0.0325,-0.0112856378040229,-0.0666202716230927
0.385,-0.0325,-0.0113594039707944,-0.0674912717908634
0.3875,-0.0325,-0.0114331702132104,-0.068367945901268
0.39,-0.0325,-0.0115069365418912,-0.0692502939406366
0.3925,-0.0325,-0.0115807029687338,-0.0701383158981042
0.395,-0.0325,-0.0116544695070601,-0.0710320117664818
0.3975,-0.0325,-0.0117282361717844,-0.071931381543276
0.4,-0.0325,-0.0118020029796039,-0.0728364252318753
0.4025,-0.0325,-0.011875769949214,-0.0737471428429209
0.405,-0.0325,-0.0119495371015552,-0.074663534395882
0.4075,-0.0325,-0.0120233044600925,-0.0755855999208561
0.41,-0.0325,-0.0120970720511364,-0.0765133394606142
0.4125,-0.0325,-0.0121708399042086,-0.0774467530729097
0.415,-0.0325,-0.0122446080524613,-0.0783858408330706
0.4175,-0.0325,-0.0123183765331584,-0.07933060283689
0.42,-0.0325,-0.0123921453882287,-0.0802810392038267
0.4225,-0.0325,-0.012465914664904,-0.0812371500805231
0.425,-0.0325,-0.0125396844164588,-0.0821989356446377
0.4275,-0.0325,-0.0126134547030733,-0.0831663961089805
0.43,-0.0325,-0.0126872255928472,-0.0841395317259224
0.4325,-0.0325,-0.0127609971630045,-0.0851183427920313
0.435,-0.0325,-0.0128347695013416,-0.0861028296528604
0.4375,-0.0325,-0.0129085427079939,-0.0870929927077781
0.44,-0.0325,-0.0129823168976237,-0.0880888324146827
0.4425,-0.0325,-0.0130560922021734,-0.0890903492943816
0.445,-0.0325,-0.0131298687743848,-0.0900975439343333
0.4475,-0.0325,-0.0132036467923559,-0.0911104169913355
0.45,-0.0325,-0.0132774264655097,-0.0921289691925945
0.4525,-0.0325,-0.0133512080424695,-0.0931532013344022
0.455,-0.0325,-0.0134249918214883,-0.0941831142773661
0.4575,-0.0325,-0.0134987781642557,-0.0952187089367515
0.46,-0.0325,-0.0135725675140776,-0.0962599862659638
0.4625,-0.0325,-0.0136463604195624,-0.0973069472304774
0.465,-0.0325,-0.0137201575649519,-0.0983595927685529
0.4675,-0.0325,-0.0137939598079529,-0.0994179237338257
0.47,-0.0325,-0.0138677682250707,-0.100481940813288
0.4725,-0.0325,-0.0139415841625586,-0.10155164441243
0.475,-0.0325,-0.0140154092874556,-0.102627034497707
0.4775,-0.0325,-0.014089245626743,-0.103708110385964
0.48,-0.0325,-0.014163095572051,-0.104794870473016
0.4825,-0.0325,-0.0142369618111939,-0.10588731190341
0.485,-0.0325,-0.0143108471255808,-0.106985430208524
0.4875,-0.0325,-0.0143847539670279,-0.108089218995429
0.49,-0.0325,-0.0144586837103969,-0.109198669879319
0.4925,-0.0325,-0.0145326355024207,-0.110313773054556
0.495,-0.0325,-0.0146066047682731,-0.11143451922717
0.4975,-0.0325,-0.0146805818492317,-0.112560904033402
0.5,-0.0325,-0.0147545521576083,-0.113692936058108
0,-0.03,0,-0.000173240106047395
0.0025,-0.03,-6.79645112878356e-05,-0.000176109230531455
0.005,-0.03,-0.000135940681053366,-0.000184703185796121
0.0075,-0.03,-0.000203935955342217,-0.00019900902872771
0.01,-0.03,-0.000271953182506747,-0.000219013043911885
0.0125,-0.03,-0.000339991527215836,-0.000244702784166197
0.015,-0.03,-0.000408047850217968,-0.000276068248109699
0.0175,-0.03,-0.000476118074487467,-0.000313102301084876
0.02,-0.03,-0.000544198211668159,-0.00035580049879868
0.0225,-0.03,-0.000612284925610922,-0.000404160553073891
0.025,-0.03,-0.000680375700139397,-0.000458181691264173
0.0275,-0.03,-0.000748468771238093,-0.000517864089763917
0.03,-0.03,-0.000816562969682291,-0.000583208456289508
0.0325,-0.03,-0.000884657558716076,-0.000654215756610736
0.035,-0.03,-0.000952752099710718,-0.000730887049844964
0.0375,-0.03,-0.00102084635174227,-0.000813223395484041
0.04,-0.03,-0.00108894020064213,-0.000901225804448421
0.0425,-0.03,-0.00115703361061639,-0.000994895215895247
0.045,-0.03,-0.00122512659208829,-0.00109423248853093
0.0475,-0.03,-0.00129321918078964,-0.00119923839978128
0.05,-0.03,-0.00136131142447636,-0.00130991364900044
0.0525,-0.03,-0.00142940337472713,-0.0014262588625752
0.055,-0.03,-0.00149749508208434,-0.00154827459975093
0.0575,-0.03,-0.00156558659336069,-0.00167596135855655
0.06,-0.03,-0.00163367795032483,-0.00180931958151486
0.0625,-0.03,-0.00170176918924389,-0.00194834966099416
0.065,-0.03,-0.00176986034093987,-0.00209305194414836
0.0675,-0.03,-0.00183795143113648,-0.00224342673743968
0.07,-0.03,-0.00190604248095321,-0.0023994743107612
0.0725,-0.03,-0.00197413350745686,-0.00256119490118605
0.075,-0.03,-0.00204222452421566,-0.00272858871637341
0.0775,-0.03,-0.00211031554182447,-0.00290165593766064
0.08,-0.03,-0.00217840656838428,-0.00308039672286938
0.0825,-0.03,-0.00224649760992878,-0.00326481120885081
0.085,-0.03,-0.00231458867079665,-0.00345489951379288
0.0875,-0.03,-0.00238267975395182,-0.00365066173931009
0.09,-0.03,-0.00245077086125539,-0.00385209797233426
0.0925,-0.03,-0.0025188619936945,-0.0040592082868231
0.095,-0.03,-0.00258695315157304,-0.0042719927453019
0.0975,-0.03,-0.00265504433466938,-0.00449045140025221
0.1,-0.03,-0.00272313554236583,-0.0047145842953604
0.1025,-0.03,-0.0027912267737541,-0.00494439146663794
0.105,-0.03,-0.0028593180277205,-0.00517987294342436
0.1075,-0.03,-0.00292740930301434,-0.00542102874928308
0.11,-0.03,-0.00299550059830218,-0.0056678589027995
0.1125,-0.03,-0.00306359191221053,-0.00592036341829017
0.115,-0.03,-0.00313168324335902,-0.00617854230643108
0.1175,-0.03,-0.00319977459038571,-0.00644239557481274
0.12,-0.03,-0.00326786595196613,-0.00671192322842896
0.1225,-0.03,-0.00333595732682706,-0.00698712527010576
0.125,-0.03,-0.00340404871375634,-0.0072680017008765
0.1275,-0.03,-0.00347214011160919,-0.00755455252030858
0.13,-0.03,-0.00354023151931204,-0.00784677772678685
0.1325,-0.03,-0.00360832293586427,-0.00814467731775836
0.135,-0.03,-0.0036764143603383,-0.00844825128994264
0.1375,-0.03,-0.00374450579187852,-0.00875749963951142
0.14,-0.03,-0.00381259722969925,-0.00907242236224124
0.1425,-0.03,-0.00388068867308208,-0.00939301945364227
0.145,-0.03,-0.00394878012137263,-0.009719290909066
0.1475,-0.03,-0.00401687157397714,-0.0100512367237948
0.15,-0.03,-0.00408496303035875,-0.010388856893115
0.1525,-0.03,-0.00415305449003376,-0.0107321514123767
0.155,-0.03,-0.00422114595256781,-0.0110811202770408
0.1575,-0.03,-0.00428923741757224,-0.0114357634827162
0.16,-0.03,-0.00435732888470038,-0.011796081025188
0.1625,-0.03,-0.0044254203536441,-0.0121620729004377
0.165,-0.03,-0.00449351182413045,-0.012533739104658
0.1675,-0.03,-0.00456160329591854,-0.0129110796342611
0.17,-0.03,-0.00462969476879648,-0.0132940944858833
0.1725,-0.03,-0.00469778624257863,-0.0136827836563859
0.175,-0.03,-0.004765877717103,-0.0140771471428527
0.1775,-0.03,-0.0048339691922288,-0.0144771849425854
0.18,-0.03,-0.00490206066783424,-0.0148828970530972
0.1825,-0.03,-0.00497015214381443,-0.0152942834721051
0.185,-0.03,-0.00503824362007954,-0.0157113441975204
0.1875,-0.03,-0.00510633509655303,-0.0161340792274392
0.19,-0.03,-0.00517442657317012,-0.0165624885601326
0.1925,-0.03,-0.00524251804987633,-0.0169965721940354
0.195,-0.03,-0.00531060952662621,-0.0174363301277366
0.1975,-0.03,-0.00537870100338216,-0.017881762359968
0.2,-0.03,-0.00544679248011339,-0.0183328688895948
0.2025,-0.03,-0.00551488395679497,-0.0187896497156049
0.205,-0.03,-0.00558297543340699,-0.0192521048371
0.2075,-0.03,-0.00565106690993379,-0.0197202342532859
0.21,-0.03,-0.00571915838636329,-0.0201940379634639
0.2125,-0.03,-0.00578724986268644,-0.020673515967023
0.215,-0.03,-0.0058553413388966,-0.0211586682634313
0.2175,-0.03,-0.00592343281498913,-0.0216494948522295
0.22,-0.03,-0.00599152429096097,-0.0221459957330237
0.2225,-0.03,-0.00605961576681024,-0.0226481709054791
0.225,-0.03,-0.00612770724253594,-0.0231560203693142
0.2275,-0.03,-0.00619579871813766,-0.0236695441242951
0.23,-0.03,-0.00626389019361533,-0.0241887421702305
0.2325,-0.03,-0.006331981668969,-0.0247136145069672
0.235,-0.03,-0.00640007314419862,-0.0252441611343851
0.2375,-0.03,-0.0064681646193039,-0.0257803820523935
0.24,-0.03,-0.00653625609428415,-0.026322277260927
0.2425,-0.03,-0.00660434756913815,-0.0268698467599416
0.245,-0.03,-0.00667243904386402,-0.0274230905494113
0.2475,-0.03,-0.00674053051845915,-0.0279820086293247
0.25,-0.03,-0.00680862199292008,-0.0285466009996809
0.2525,-0.03,-0.00687671346724245,-0.0291168676604867
0.255,-0.03,-0.00694480494142094,-0.0296928086117529
0.2575,-0.03,-0.00701289641544919,-0.0302744238534901
0.26,-0.03,-0.00708098788931981,-0.0308617133857058
0.2625,-0.03,-0.00714907936302431,-0.0314546772083992
0.265,-0.03,-0.00721717083655312,-0.0320533153215577
0.2675,-0.03,-0.00728526230989557,-0.0326576277251517
0.27,-0.03,-0.00735335378303994,-0.0332676144191293
0.2725,-0.03,-0.00742144525597343,-0.0338832754034105
0.275,-0.03,-0.0074895367286823,-0.0345046106778812
0.2775,-0.03,-0.00755762820115189,-0.0351316202423856
0.28,-0.03,-0.00762571967336676,-0.0357643040967186
0.2825,-0.03,-0.00769381114531076,-0.0364026622406171
0.285,-0.03,-0.00776190261696729,-0.0370466946737499
0.2875,-0.03,-0.00782999408831945,-0.0376964013957074
0.29,-0.03,-0.00789808555935029,-0.0383517824059891
0.2925,-0.03,-0.00796617703004312,-0.0390128377039908
0.295,-0.03,-0.00803426850038181,-0.0396795672889894
0.2975,-0.03,-0.00810235997035129,-0.0403519711601273
0.3,-0.03,-0.00817045143993794,-0.0410300493163939
0.3025,-0.03,-0.00823854290913021,-0.0417138017566069
0.305,-0.03,-0.0083066343779192,-0.0424032284793904
0.3075,-0.03,-0.00837472584629943,-0.0430983294831517
0.31,-0.03,-0.00844281731426961,-0.0437991047660565
0.3125,-0.03,-0.00851090878183362,-0.0445055543260011
0.315,-0.03,-0.00857900024900157,-0.0452176781605831
0.3175,-0.03,-0.00864709171579096,-0.0459354762670701
0.32,-0.03,-0.00871518318222804,-0.0466589486423657
0.3225,-0.03,-0.00878327464834929,-0.0473880952829738
0.325,-0.03,-0.00885136611420313,-0.0481229161849611
0.3275,-0.03,-0.00891945757985174,-0.0488634113439167
0.33,-0.03,-0.00898754904537321,-0.0496095807549115
0.3325,-0.03,-0.00905564051086384,-0.0503614244124546
0.335,-0.03,-0.00912373197644075,-0.0511189423104505
0.3375,-0.03,-0.00919182344224486,-0.0518821344421537
0.34,-0.03,-0.0092599149084442,-0.0526510008001256
0.3425,-0.03,-0.00932800637523764,-0.05342554137619
0.345,-0.03,-0.00939609784285912,-0.0542057561613925
0.3475,-0.03,-0.00946418931158257,-0.054991645145961
0.35,-0.03,-0.00953228078172748,-0.0557832083192718
0.3525,-0.03,-0.00960037225366546,-0.056580445669821
0.355,-0.03,-0.00966846372782777,-0.0573833571852039
0.3575,-0.03,-0.00973655520471439,-0.0581919428521044
0.36,-0.03,-0.00980464668490457,-0.0590062026562972
0.3625,-0.03,-0.00987273816906962,-0.0598261365826665
0.365,-0.03,-0.00994082965798813,-0.0606517446152428
0.3675,-0.03,-0.0100089211525646,-0.0614830267372647
0.37,-0.03,-0.0100770126538516,-0.0623199829312685
0.3725,-0.03,-0.0101451041630778,-0.0631626131792111
0.375,-0.03,-0.0102131956816804,-0.0640109174626338
0.3775,-0.03,-0.0102812872113471,-0.0648648957628716
0.38,-0.03,-0.0103493787540656,-0.065724548061319
0.3825,-0.03,-0.0104174703121851,-0.0665898743397576
0.385,-0.03,-0.0104855618884916,-0.0674608745807583
0.3875,-0.03,-0.0105536534862995,-0.0683375487681669
0.39,-0.03,-0.0106217451095641,-0.069219896887687
0.3925,-0.03,-0.0106898367630174,-0.0701079189275714
0.395,-0.03,-0.0107579284523344,-0.0710016148794379
0.3975,-0.03,-0.0108260201843334,-0.0719009847392248
0.4,-0.03,-0.0108941119672182,-0.0728060285083023
0.4025,-0.03,-0.0109622038108699,-0.0737167461947569
0.405,-0.03,-0.0110302957271964,-0.0746331378148693
0.4075,-0.03,-0.0110983877305497,-0.0755552033948017
0.41,-0.03,-0.0111664798382242,-0.0764829429725161
0.4125,-0.03,-0.0112345720710465,-0.0774163565999395
0.415,-0.03,-0.0113026644540746,-0.0783554443453948
0.4175,-0.03,-0.0113707570174213,-0.0793002062963105
0.42,-0.03,-0.0114388497972239,-0.0802506425622196
0.4225,-0.03,-0.0115069428367811,-0.0812067532780526
0.425,-0.03,-0.011575036187886,-0.0821685386077192
0.4275,-0.03,-0.0116431299123859,-0.0831359987479634
0.43,-0.03,-0.0117112240840095,-0.0841091339324587
0.4325,-0.03,-0.0117793187905085,-0.0850879444360882
0.435,-0.03,-0.0118474141361753,-0.0860724305793258
0.4375,-0.03,-0.0119155102448143,-0.0870625927325939
0.44,-0.03,-0.0119836072632666,-0.0880584313204212
0.4425,-0.03,-0.0120517053656194,-0.0890599468251571
0.445,-0.03,-0.0121198047582669,-0.0900671397899041
0.4475,-0.03,-0.0121879056860417,-0.0910800108202155
0.45,-0.03,-0.0122560084396893,-0.092098560583945
0.4525,-0.03,-0.0123241133650254,-0.0931227898084297
0.455,-0.03,-0.0123922208741754,-0.0941526992739205
0.4575,-0.03,-0.0124603314593381,-0.0951882898018249
0.46,-0.03,-0.0125284457095055,-0.0962295622358856
0.4625,-0.03,-0.0125965643304464,-0.0972765174138633
0.465,-0.03,-0.0126646881679321,-0.0983291561266373
0.4675,-0.03,-0.0127328182334851,-0.0993874790609026
0.47,-0.03,-0.0128009557306403,-0.10045148672096
0.4725,-0.03,-0.0128691020774789,-0.101521179324711
0.475,-0.03,-0.0129372589175973,-0.102596556669425
0.4775,-0.03,-0.0130054281061984,-0.103677617965255
0.48,-0.03,-0.0130736116502527,-0.104764361640679
0.4825,-0.03,-0.0131418115718093,-0.105856785137592
0.485,-0.03,-0.0132100296531899,-0.106954884740198
0.4875,-0.03,-0.0132782670170892,-0.108058655529642
0.49,-0.03,-0.0133465235057619,-0.109168091636054
0.4925,-0.03,-0.0134147968767995,-0.110283187077475
0.495,-0.03,-0.0134830819736701,-0.111403937608723
0.4975,-0.03,-0.0135513703190743,-0.11253034402623
0.5,-0.03,-0.0136196510347075,-0.113662416850561
0,-0.0275,0,-0.000145486906330594
0.0025,-0.0275,-6.23005607667003e-05,-0.00014834816612549
0.005,-0.0275,-0.000124609382093979,-0.000156923671226721
0.0075,-0.0275,-0.000186932406517516,-0.0001712048131046
0.01,-0.0275,-0.000249272608298893,-0.000191181896311419
0.0125,-0.0275,-0.000311630347331784,-0.000216845591715684
0.015,-0.0275,-0.000374004099658027,-0.00024818788315306
0.0175,-0.0275,-0.000436391289419319,-0.000285202544049983
0.02,-0.0275,-0.000498789014153863,-0.000327885215577835
0.0225,-0.0275,-0.000561194546619857,-0.000376233202682528
0.025,-0.0275,-0.000623605595074168,-0.000430245124460286
0.0275,-0.0275,-0.000686020375161515,-0.000489920538572545
0.03,-0.0275,-0.000748437571133166,-0.000555259615623016
0.0325,-0.0275,-0.00081085625144668,-0.000626262892411469
0.035,-0.0275,-0.000873275777966703,-0.000702931101260033
0.0375,-0.0275,-0.000935695726509056,-0.000785265059359696
0.04,-0.0275,-0.000998115823896219,-0.000873265600625432
0.0425,-0.0275,-0.00106053590085579,-0.000966933535784574
0.045,-0.0275,-0.00112295585802908,-0.00106626963045773
0.0475,-0.0275,-0.00118537564205385,-0.00117127459437151
0.05,-0.0275,-0.00124779522906223,-0.00128194907728744
0.0525,-0.0275,-0.00131021461348882,-0.0013982936688754
0.055,-0.0275,-0.00137263380060853,-0.00152030890082124
0.0575,-0.0275,-0.00143505280165541,-0.00164799525012641
0.06,-0.0275,-0.00149747163070364,-0.00178135314297243
0.0625,-0.0275,-0.00155989030273617,-0.00192038295877814
0.065,-0.0275,-0.001622308832502,-0.0020650850342329
0.0675,-0.0275,-0.00168472723388781,-0.00221545966718406
0.07,-0.0275,-0.00174714551961745,-0.00237150712031339
0.0725,-0.0275,-0.00180956370115384,-0.002533227624572
0.075,-0.0275,-0.00187198178871991,-0.00270062138236307
0.0775,-0.0275,-0.00193439979138438,-0.00287368857047374
0.08,-0.0275,-0.00199681771717779,-0.00305242934276428
0.0825,-0.0275,-0.00205923557321747,-0.00323684383262623
0.085,-0.0275,-0.00212165336582909,-0.00342693215522277
0.0875,-0.0275,-0.00218407110065793,-0.00362269440952576
0.09,-0.0275,-0.00224648878276701,-0.00382413068016336
0.0925,-0.0275,-0.00230890641672123,-0.00403124103909228
0.095,-0.0275,-0.00237132400665806,-0.00424402554710788
0.0975,-0.0275,-0.00243374155634612,-0.00446248425520489
0.1,-0.0275,-0.00249615906923317,-0.00468661720580076
0.1025,-0.0275,-0.00255857654848516,-0.00491642443383289
0.105,-0.0275,-0.00262099399701789,-0.00515190596774053
0.1075,-0.0275,-0.00268341141752272,-0.00539306183034108
0.11,-0.0275,-0.00274582881248749,-0.00563989203961036
0.1125,-0.0275,-0.00280824618421384,-0.00589239660937526
0.115,-0.0275,-0.00287066353483154,-0.00615057554992701
0.1175,-0.0275,-0.00293308086631077,-0.00641442886856249
0.12,-0.0275,-0.00299549818047266,-0.0066839565700605
0.1225,-0.0275,-0.00305791547899868,-0.00695915865709941
0.125,-0.0275,-0.00312033276343917,-0.00724003513062206
0.1275,-0.0275,-0.00318275003522108,-0.00752658599015344
0.13,-0.0275,-0.00324516729565534,-0.00781881123407597
0.1325,-0.0275,-0.00330758454594382,-0.00811671085986709
0.135,-0.0275,-0.00337000178718594,-0.00842028486430329
0.1375,-0.0275,-0.00343241902038509,-0.00872953324363427
0.14,-0.0275,-0.00349483624645482,-0.0090444559937308
0.1425,-0.0275,-0.00355725346622478,-0.00936505311020942
0.145,-0.0275,-0.00361967068044652,-0.00969132458853662
0.1475,-0.0275,-0.00368208788979905,-0.0100232704241153
0.15,-0.0275,-0.00374450509489414,-0.0103608906123555
0.1525,-0.0275,-0.00380692229628151,-0.0107041851487319
0.155,-0.0275,-0.00386933949445368,-0.0110531540288294
0.1575,-0.0275,-0.00393175668985063,-0.0114077972483785
0.16,-0.0275,-0.00399417388286425,-0.0117681148032828
0.1625,-0.0275,-0.00405659107384249,-0.0121341066896382
