X,Y,Sigma_x,Sigma_y,Tau_xy
0.1825,-0.0225,-22.4477303131489,1.41451252290518e-05,3.41414637302269e-06
0.185,-0.0225,-22.4477307937868,1.13731207864731e-05,1.47850799978958e-06
0.1875,-0.0225,-22.4477312839898,8.98627232507702e-06,-1.11446037574329e-07
0.19,-0.0225,-22.4477317756173,6.94307778055977e-06,-1.4017062724229e-06
0.1925,-0.0225,-22.4477322620696,5.20565096125599e-06,-2.43351339078897e-06
0.195,-0.0225,-22.4477327380853,3.73953341300156e-06,-3.24374705158263e-06
0.1975,-0.0225,-22.4477331995588,2.51349944531872e-06,-3.86529876482874e-06
0.2,-0.0225,-22.4477336433829,1.49935578323361e-06,-4.32743043678648e-06
0.2025,-0.0225,-22.4477340673062,6.71749686394681e-07,-4.65611210555735e-06
0.205,-0.0225,-22.4477344698081,7.96650626947818e-09,-4.87433510932648e-06
0.2075,-0.0225,-22.4477348499921,-5.12260574699515e-07,-5.00240843049708e-06
0.21,-0.0225,-22.4477352074864,-9.06932028440129e-07,-5.05824009459458e-06
0.2125,-0.0225,-22.4477355423668,-1.19196601951662e-06,-5.05759582362468e-06
0.215,-0.0225,-22.4477358550842,-1.38136975428675e-06,-5.01432839694615e-06
0.2175,-0.0225,-22.4477361464015,-1.48740201725654e-06,-4.94059632237069e-06
0.22,-0.0225,-22.4477364173488,-1.5207294176515e-06,-4.84707346907568e-06
0.2225,-0.0225,-22.4477366691756,-1.49056949065122e-06,-4.74312883841366e-06
0.225,-0.0225,-22.4477369033212,-1.40483479545613e-06,-4.63698682016493e-06
0.2275,-0.0225,-22.4477371213816,-1.27026359445874e-06,-4.53588333560832e-06
0.23,-0.0225,-22.4477373250923,-1.09254290710699e-06,-4.44620303537609e-06
0.2325,-0.0225,-22.4477375163082,-8.76415648202548e-07,-4.37359743862831e-06
0.235,-0.0225,-22.4477376969952,-6.25804727150125e-07,-4.32309263886007e-06
0.2375,-0.0225,-22.4477378692173,-3.43913714395683e-07,-4.29918284732452e-06
0.24,-0.0225,-22.4477380351406,-3.33304885913321e-08,-4.30590819411325e-06
0.2425,-0.0225,-22.4477381970274,3.0388614794911e-07,-4.34693628670324e-06
0.245,-0.0225,-22.447738357238,6.66099334504603e-07,-4.42560482562711e-06
0.2475,-0.0225,-22.4477385182396,1.05199827634313e-06,-4.54496604169556e-06
0.25,-0.0225,-22.4477386826078,1.4605174702235e-06,-4.70782896995943e-06
0.2525,-0.0225,-22.4477388530386,1.89073353891918e-06,-4.9167724165596e-06
0.255,-0.0225,-22.447739032355,2.34176485254996e-06,-5.17415220356125e-06
0.2575,-0.0225,-22.447739223518,2.81267717857266e-06,-5.48210102669737e-06
0.26,-0.0225,-22.447739429635,3.30237730405969e-06,-5.84250889832753e-06
0.2625,-0.0225,-22.4477396539739,3.80949029565869e-06,-6.25698628237137e-06
0.265,-0.0225,-22.4477398999682,4.33225002272053e-06,-6.72682305868921e-06
0.2675,-0.0225,-22.4477401712235,4.86836413819229e-06,-7.25291964664051e-06
0.27,-0.0225,-22.4477404715296,5.41486419199562e-06,-7.83570762405428e-06
0.2725,-0.0225,-22.4477408048593,5.96796374541242e-06,-8.47505709485515e-06
0.275,-0.0225,-22.4477411753714,6.52287106195359e-06,-9.17014821628463e-06
0.2775,-0.0225,-22.4477415874038,7.07360950465604e-06,-9.9193338727969e-06
0.28,-0.0225,-22.4477420454673,7.6128098133547e-06,-1.07199726588347e-05
0.2825,-0.0225,-22.447742554231,8.13147317420733e-06,-1.15682366819784e-05
0.285,-0.0225,-22.4477431184972,8.61871891721933e-06,-1.24588872836747e-05
0.2875,-0.0225,-22.4477437431685,9.06150992019406e-06,-1.33850233461075e-05
0.29,-0.0225,-22.4477444332105,9.44433947136503e-06,-1.43377947406561e-05
0.2925,-0.0225,-22.4477451935933,9.74889664817624e-06,-1.53060696026404e-05
0.295,-0.0225,-22.4477460292284,9.95368796008478e-06,-1.62760733380951e-05
0.2975,-0.0225,-22.4477469448731,1.00336414539844e-05,-1.72309679914717e-05
0.3,-0.0225,-22.4477479450379,9.95966468882633e-06,-1.81504071032068e-05
0.3025,-0.0225,-22.447749033858,9.69815312175844e-06,-1.90100094070815e-05
0.305,-0.0225,-22.4477502149349,9.21046962432115e-06,-1.97807870083722e-05
0.3075,-0.0225,-22.4477514911709,8.4524046742492e-06,-2.04285274166919e-05
0.31,-0.0225,-22.447752864543,7.37355645282397e-06,-2.09130925966916e-05
0.3125,-0.0225,-22.4477543358725,5.91668856457043e-06,-2.11876617959757e-05
0.315,-0.0225,-22.4477559045265,4.0170556638112e-06,-2.11978942945927e-05
0.3175,-0.0225,-22.447757568091,1.60167029357912e-06,-2.08810264805496e-05
0.32,-0.0225,-22.4477593219968,-1.41144901869931e-06,-2.01648854594264e-05
0.3225,-0.0225,-22.4477611590798,-5.11406270516564e-06,-1.8966821503689e-05
0.325,-0.0225,-22.4477630690807,-9.60851677304457e-06,-1.71925590857861e-05
0.3275,-0.0225,-22.4477650381002,-1.50085761762379e-05,-1.47349694838798e-05
0.33,-0.0225,-22.4477670479583,-2.14402437250053e-05,-1.14727518368736e-05
0.3325,-0.0225,-22.4477690754975,-2.90425835798303e-05,-7.26904818389625e-06
0.335,-0.0225,-22.4477710918014,-3.79685063155814e-05,-1.96995841292291e-06
0.3375,-0.0225,-22.4477730613196,-4.8385489033187e-05,4.59698663749878e-06
0.34,-0.0225,-22.4477749409298,-6.04762312441665e-05,1.26244284826456e-05
0.3425,-0.0225,-22.4477766788935,-7.44391815838223e-05,2.23268452444007e-05
0.345,-0.0225,-22.4477782137298,-9.0488912544077e-05,3.39422342369167e-05
0.3475,-0.0225,-22.4477794730163,-0.000108856285351955,4.77338204575573e-05
0.35,-0.0225,-22.44778037211,-0.000129788323449453,6.39917459762292e-05
0.3525,-0.0225,-22.4477808128041,-0.0001535477799172,8.30347220611335e-05
0.355,-0.0225,-22.4477806819344,-0.000180412242195634,0.000105211614036362
0.3575,-0.0225,-22.447779849977,-0.00021067273996452,0.000130902883148478
0.36,-0.0225,-22.4477781696595,-0.000244631703397798,0.000160521861728805
0.3625,-0.0225,-22.4477754746086,-0.00028260011589983,0.000194515781686962
0.365,-0.0225,-22.4477715781353,-0.000324893772781406,0.000233366478790816
0.3675,-0.0225,-22.4477662721985,-0.000371828423392451,0.000277590682633962
0.37,-0.0225,-22.4477593266435,-0.000423713535225486,0.000327739779446501
0.3725,-0.0225,-22.4477504888417,-0.000480844573644094,0.000384398942762015
0.375,-0.0225,-22.4477394838486,-0.000543493422317039,0.000448185468623843
0.3775,-0.0225,-22.4477260152879,-0.000611896655095497,0.000519746148313469
0.38,-0.0225,-22.4477097671365,-0.000686241380229842,0.000599753495186456
0.3825,-0.0225,-22.4476904066732,-0.000766648205031769,0.000688900600325902
0.385,-0.0225,-22.4476675888787,-0.000853150945003674,0.000787894376294479
0.3875,-0.0225,-22.44764096266,-0.000945672603884932,0.000897446891644467
0.39,-0.0225,-22.4476101792831,-0.00104399713892326,0.0010182644819357
0.3925,-0.0225,-22.4475749035129,-0.001147736442765,0.00115103427760619
0.395,-0.0225,-22.44753482802,-0.00125629206662836,0.00129640776954
0.3975,-0.0225,-22.4474896916707,-0.00136881095966294,0.00145498090846174
0.4,-0.0225,-22.4474393024494,-0.00148413477302493,0.00162727034092606
0.4025,-0.0225,-22.4473835658194,-0.00160074206900903,0.00181368520973803
0.405,-0.0225,-22.4473225194566,-0.00171668290371999,0.00201449398009077
0.4075,-0.0225,-22.4472563753556,-0.00182950532992236,0.00222978574815063
0.41,-0.0225,-22.4471855704192,-0.00193617337268244,0.00245942544338731
0.4125,-0.0225,-22.447110826762,-0.00203297643975494,0.0027030024750941
0.415,-0.0225,-22.4470332229657,-0.00211543004313075,0.00295977233545381
0.4175,-0.0225,-22.4469542776444,-0.00217816823967709,0.00322859094126215
0.42,-0.0225,-22.4468760466914,-0.00221482866916952,0.00350784173261327
0.4225,-0.0225,-22.4468012354952,-0.00221793137603606,0.00379535594510831
0.425,-0.0225,-22.4467333274818,-0.00217875362607511,0.00408832705259621
0.4275,-0.0225,-22.4466767300186,-0.0020872036373308,0.00438322134380465
0.43,-0.0225,-22.4466369385924,-0.00193169736028735,0.00467568762237884
0.4325,-0.0225,-22.446620719678,-0.00169904396877829,0.00496047082583672
0.435,-0.0225,-22.4466363121241,-0.00137434753796691,0.00523133645046733
0.4375,-0.0225,-22.4466936459967,-0.000940934638821093,0.00548101551470013
0.44,-0.0225,-22.4468045764171,-0.000380320745835346,0.00570118347169979
0.4425,-0.0225,-22.4469831279726,0.000327767884544509,0.00588249101005577
0.445,-0.0225,-22.4472457424358,0.00120529511260662,0.00601467016961075
0.4475,-0.0225,-22.4476115181727,0.00227571009247907,0.00608674546673737
0.45,-0.0225,-22.4481024233021,0.00356359931461281,0.00608738669178763
0.4525,-0.0225,-22.4487434555348,0.00509414579543588,0.00600544676856496
0.455,-0.0225,-22.4495627081073,0.00689232955694348,0.00583073347256912
0.4575,-0.0225,-22.4505912822229,0.00898178166128627,0.00555506561052739
0.46,-0.0225,-22.4518629599917,0.0113831754719405,0.00517365870999189
0.4625,-0.0225,-22.4534135161932,0.0141120028361283,0.00468686677328866
0.465,-0.0225,-22.4552795018956,0.0171755395879144,0.00410226631555948
0.4675,-0.0225,-22.4574962790195,0.0205687587870538,0.00343699397762866
0.47,-0.0225,-22.4600950289104,0.0242689108226199,0.00272012214422373
0.4725,-0.0225,-22.4630984149379,0.0282284808161701,0.00199465570012614
0.475,-0.0225,-22.4665145800214,0.0323662999094315,0.00131843233581332
0.4775,-0.0225,-22.4703292606809,0.0365568090999927,0.000762789571449846
0.48,-0.0225,-22.4744960912254,0.0406179908984677,0.000407329186107142
0.4825,-0.0225,-22.4789257914771,0.0442995092645685,0.000328540177541886
0.485,-0.0225,-22.483476052483,0.0472744276268626,0.000579665781414884
0.4875,-0.0225,-22.4879457113603,0.049140813300537,0.00115956435000961
0.49,-0.0225,-22.4920792010925,0.0494436138260304,0.00197051564823138
0.4925,-0.0225,-22.4955896248724,0.0477313503300403,0.00277084870315998
0.495,-0.0225,-22.4982090711177,0.0436624071788231,0.00314036330068417
0.4975,-0.0225,-22.4997684071965,0.0371617501266236,0.00249554054241831
0.5,-0.0225,-23.4279564300227,-0.187864205317546,0.148193991935151
0,-0.02,-19.0140465178211,0.154862266695045,-0.147388776689998
0.0025,-0.02,-19.9388275900089,-0.0629507079580014,-0.00399383772395693
0.005,-0.02,-19.9400202518278,-0.0604306577444556,-0.0075988246325751
0.0075,-0.02,-19.9418781545866,-0.0566372820823382,-0.0104803255256074
0.01,-0.02,-19.9441446174031,-0.0519569995272639,-0.0125018530306247
0.0125,-0.02,-19.9465645919609,-0.0467721081511148,-0.0136471467009781
0.015,-0.02,-19.9489225484775,-0.0414201583604153,-0.0139920689545078
0.0175,-0.02,-19.9510624653288,-0.0361705060455432,-0.0136713341013157
0.02,-0.02,-19.9528920123981,-0.0312159214610179,-0.0128464503033531
0.0225,-0.02,-19.9543750618541,-0.0266760993660657,-0.011679470133642
0.025,-0.02,-19.9555177075627,-0.0226091134962395,-0.0103149732756747
0.0275,-0.02,-19.9563527012624,-0.0190266517046765,-0.00887052317531881
0.03,-0.02,-19.9569258460371,-0.0159094312192168,-0.0074341433544468
0.0325,-0.02,-19.9572860674998,-0.0132203622460073,-0.00606650816435862
0.035,-0.02,-19.9574793196133,-0.0109143746196443,-0.00480554571820443
0.0375,-0.02,-19.9575455761779,-0.0089449104364047,-0.00367170199102724
0.04,-0.02,-19.957517896074,-0.00726769869443888,-0.00267281991425957
0.0425,-0.02,-19.9574226768059,-0.00584260556078142,-0.00180817192112321
0.045,-0.02,-19.9572804700424,-0.00463426879365011,-0.00107155603854846
0.0475,-0.02,-19.9571069764637,-0.00361204351254892,-0.000453551538384741
0.05,-0.02,-19.9569140150167,-0.00274960765288353,5.69042153817645e-05
0.0525,-0.02,-19.956710374113,-0.00202443681184228,0.000471453516311865
0.055,-0.02,-19.9565025161094,-0.00141726383154772,0.000801630101472846
0.0575,-0.02,-19.9562951388815,-0.000911579639764071,0.00105843464164142
0.06,-0.02,-19.9560916123671,-0.000493197759710462,0.00125209165365619
0.0625,-0.02,-19.9558943121135,-0.000149886559258109,0.0013919284621919
0.065,-0.02,-19.9557048711324,0.000128935590474555,0.00148633432842176
0.0675,-0.02,-19.9555243686011,0.000352450648870573,0.00154277069794532
0.07,-0.02,-19.9553534706146,0.000528645885609672,0.0015678126991744
0.0725,-0.02,-19.9551925349963,0.000664482042337748,0.00156720848094267
0.075,-0.02,-19.9550416894224,0.000766032044895522,0.00154594746504254
0.0775,-0.02,-19.9549008898439,0.00083859634998884,0.00150833168261991
0.08,-0.02,-19.9547699644203,0.000886799791503634,0.00145804647878071
0.0825,-0.02,-19.9546486468052,0.000914673753837469,0.0013982282996029
0.085,-0.02,-19.9545366015926,0.000925726632488318,0.00133152824813085
0.0875,-0.02,-19.9544334439628,0.000923004860542124,0.00126017073344029
0.09,-0.02,-19.954338755008,0.000909146239759906,0.00118600696002005
0.0925,-0.02,-19.9542520938008,0.000886426908283629,0.00111056327359376
0.095,-0.02,-19.9541730069746,0.000856802964781522,0.00103508455239323
0.0975,-0.02,-19.9541010363753,0.000821947538572528,0.000960572921966274
0.1,-0.02,-19.9540357251926,0.000783283917102177,0.000887822132620527
0.1025,-0.02,-19.9539766228642,0.000742015225532337,0.000817447953415642
0.105,-0.02,-19.9539232889847,0.000699151041976265,0.000749914945682634
0.1075,-0.02,-19.9538752963875,0.000655531280989348,0.000685559959356929
0.11,-0.02,-19.9538322335325,0.000611847615159533,0.000624612685619104
0.1125,-0.02,-19.9537937063094,0.000568662664184908,0.000567213573553169
0.115,-0.02,-19.9537593393428,0.000526427164471895,0.000513429395209967
0.1175,-0.02,-19.9537287768736,0.000485495299212898,0.000463266718946485
0.12,-0.02,-19.9537016832803,0.000446138349452063,0.000416683529539478
0.1225,-0.02,-19.9536777432955,0.000408556823967565,0.000373599208151147
0.125,-0.02,-19.9536566619659,0.00037289120257474,0.000333903067915836
0.1275,-0.02,-19.9536381643972,0.000339231418469588,0.000297461614926738
0.13,-0.02,-19.9536219953235,0.000307625203061453,0.000264124691932534
0.1325,-0.02,-19.9536079185347,0.000278085400836403,0.000233730646155163
0.135,-0.02,-19.9535957161923,0.000250596347200371,0.000206110645972183
0.1375,-0.02,-19.9535851880528,0.000225119424403175,0.000181092251842309
0.14,-0.02,-19.9535761506385,0.000201597854365391,0.000158502343785625
0.1425,-0.02,-19.9535684363528,0.000179960828792976,0.000138169493745214
0.145,-0.02,-19.9535618925768,0.000160127039766126,0.00011992586050293
0.1475,-0.02,-19.9535563807509,0.000142007687992181,0.000103608666695972
0.15,-0.02,-19.9535517754581,0.000125509015859985,8.90613325538285e-05
0.1525,-0.02,-19.9535479635186,0.000110534426431978,7.61343125224948e-05
0.155,-0.02,-19.9535448431025,9.69862476883539e-05,6.46856730999734e-05
0.1575,-0.02,-19.9535423228703,8.47671699008383e-05,5.45814706964243e-05
0.16,-0.02,-19.9535403211433,7.37814206243452e-05,4.56959446350491e-05
0.1625,-0.02,-19.9535387651117,6.39356914566847e-05,3.791157392292e-05
0.165,-0.02,-19.9535375900794,5.51398612813614e-05,3.11190144593095e-05
0.1675,-0.02,-19.9535367387511,4.73075445703112e-05,2.52169417540952e-05
0.17,-0.02,-19.9535361605613,4.03564891551985e-05,2.01118212966774e-05
0.1725,-0.02,-19.9535358110438,3.42088502547355e-05,1.57176223603284e-05
0.175,-0.02,-19.9535356512454,2.87913542236969e-05,1.19554862448856e-05
0.1775,-0.02,-19.9535356471808,2.40353705471819e-05,8.75336736142855e-06
0.18,-0.02,-19.9535357693267,1.98769215700167e-05,6.04565068946609e-06
0.1825,-0.02,-19.9535359921595,1.62566291065739e-05,3.77276524835916e-06
0.185,-0.02,-19.9535362937246,1.31196074667865e-05,1.88078723535138e-06
0.1875,-0.02,-19.9535366552474,1.04153297956581e-05,3.21045213210377e-07
0.19,-0.02,-19.9535370607756,8.09745549930815e-06,-9.50266005485719e-07
0.1925,-0.02,-19.9535374968571,6.12364618598112e-06,-1.97246478410758e-06
0.195,-0.02,-19.9535379522454,4.45536283895838e-06,-2.78074544871054e-06
0.1975,-0.02,-19.953538417634,3.0576552410011e-06,-3.40652893358421e-06
0.2,-0.02,-19.9535388854172,1.89894526888186e-06,-3.87779691549128e-06
0.2025,-0.02,-19.9535393494824,9.50808172343424e-07,-4.21940683247487e-06
0.205,-0.02,-19.9535398050127,1.87764014410637e-07,-4.4533890677656e-06
0.2075,-0.02,-19.953540248323,-4.12943403619674e-07,-4.59922447704209e-06
0.21,-0.02,-19.9535406767087,-8.7155062307905e-07,-4.67410675690968e-06
0.2125,-0.02,-19.9535410883137,-1.20596182551225e-06,-4.69318894288917e-06
0.215,-0.02,-19.9535414820159,-1.43194960067206e-06,-4.66979953281377e-06
0.2175,-0.02,-19.9535418573244,-1.56333359265422e-06,-4.61565068217891e-06
0.22,-0.02,-19.9535422142978,-1.61215742267018e-06,-4.54102937588741e-06
0.2225,-0.02,-19.9535425534643,-1.58884031205749e-06,-4.45497616004727e-06
0.225,-0.02,-19.953542875761,-1.50234127804794e-06,-4.3654309227296e-06
0.2275,-0.02,-19.9535431824816,-1.36030690918905e-06,-4.27938342882165e-06
0.23,-0.02,-19.9535434752296,-1.16920565762513e-06,-4.20300177852995e-06
0.2325,-0.02,-19.953543755883,-9.34457659991968e-07,-4.14174500963186e-06
0.235,-0.02,-19.9535440265644,-6.60557213372215e-07,-4.10046390005488e-06
0.2375,-0.02,-19.95354428962,-3.51192927479834e-07,-4.08349254695424e-06
0.24,-0.02,-19.9535445475987,-9.37115718357973e-09,-4.09471950648295e-06
0.2425,-0.02,-19.9535448032452,3.62490643723845e-07,-4.13766215022944e-06
0.245,-0.02,-19.953545059482,7.62457718887314e-07,-4.21551483179942e-06
0.2475,-0.02,-19.9535453194125,1.18895086812879e-06,-4.33118344607871e-06
0.25,-0.02,-19.9535455863149,1.64065912707419e-06,-4.48732593817206e-06
0.2525,-0.02,-19.9535458636419,2.11642938345117e-06,-4.68636823080145e-06
0.255,-0.02,-19.9535461550201,2.61515413413349e-06,-4.93050850860118e-06
0.2575,-0.02,-19.9535464642508,3.1356554896315e-06,-5.22171242143636e-06
0.26,-0.02,-19.9535467953123,3.6765739821476e-06,-5.5616992919912e-06
0.2625,-0.02,-19.9535471523582,4.23623515288796e-06,-5.95190609049371e-06
0.265,-0.02,-19.9535475397186,4.8125100633456e-06,-6.39344210052554e-06
0.2675,-0.02,-19.9535479618873,5.4026792017936e-06,-6.88702956487079e-06
0.27,-0.02,-19.9535484235242,6.00325518747743e-06,-7.43292392022902e-06
0.2725,-0.02,-19.9535489294348,6.6098223202952e-06,-8.03082100818882e-06
0.275,-0.02,-19.9535494845545,7.21684127806081e-06,-8.67974296425711e-06
0.2775,-0.02,-19.953550093917,7.81743108320872e-06,-9.37790143260934e-06
0.28,-0.02,-19.9535507626261,8.40313906073457e-06,-1.01225375517544e-05
0.2825,-0.02,-19.9535514958056,8.96368752082803e-06,-1.09097410450435e-05
0.285,-0.02,-19.9535522985445,9.4866826515864e-06,-1.17342378549064e-05
0.2875,-0.02,-19.9535531758186,9.95730671130938e-06,-1.25891444989386e-05
0.29,-0.02,-19.9535541324048,1.03579842223311e-05,-1.34657048901643e-05
0.2925,-0.02,-19.9535551727764,1.06679843530818e-05,-1.43529714182189e-05
0.295,-0.02,-19.9535563009678,1.08630219213997e-05,-1.52374598124209e-05
0.2975,-0.02,-19.9535575204205,1.0914804459361e-05,-1.61027542012841e-05
0.3,-0.02,-19.9535588337983,1.07905459287849e-05,-1.69290848718306e-05
0.3025,-0.02,-19.9535602427752,1.04524358119917e-05,-1.76928378785394e-05
0.305,-0.02,-19.9535617477795,9.85704310263458e-06,-1.83660071481536e-05
0.3075,-0.02,-19.9535633476995,8.95471459857096e-06,-1.89156152422358e-05
0.31,-0.02,-19.9535650395498,7.68891808533567e-06,-1.93030619551245e-05
0.3125,-0.02,-19.953566818074,5.99550376634284e-06,-1.94833984843064e-05
0.315,-0.02,-19.9535686753085,3.80197945807718e-06,-1.94045569356371e-05
0.3175,-0.02,-19.9535706000703,1.02668990198396e-06,-1.9006489203018e-05
0.32,-0.02,-19.9535725773806,-2.42199518159699e-06,-1.82202555891834e-05
0.3225,-0.02,-19.9535745878281,-6.64656223126059e-06,-1.69670095921855e-05
0.325,-0.02,-19.9535766068249,-1.17612187784388e-05,-1.51569444175141e-05
0.3275,-0.02,-19.9535786038031,-1.78928327558836e-05,-1.26881223761292e-05
0.33,-0.02,-19.9535805412984,-2.51817981418156e-05,-9.44525534709214e-06
0.3325,-0.02,-19.953582373957,-3.37829558620939e-05,-5.29840000934589e-06
0.335,-0.02,-19.9535840474176,-4.38664391131383e-05,-1.01579656371549e-07
0.3375,-0.02,-19.9535854971065,-5.5618476106171e-05,6.30865784114383e-06
0.34,-0.02,-19.9535866469107,-6.92420771573055e-05,1.41147390926114e-05
0.3425,-0.02,-19.9535874077527,-8.49576165249388e-05,2.35196269013175e-05
0.345,-0.02,-19.9535876760461,-0.000103003229264154,3.47484113278063e-05
0.3475,-0.02,-19.9535873320704,-0.000123634993794456,4.80499275695434e-05
0.35,-0.02,-19.9535862382337,-0.00014712677869344,6.36983651864838e-05
0.3525,-0.02,-19.9535842372821,-0.000173769753286794,8.19948635484569e-05
0.355,-0.02,-19.9535811504474,-0.000203871431616006,0.000103269052625495
0.3575,-0.02,-19.9535767755721,-0.000237754117489904,0.000127880498099697
0.36,-0.02,-19.9535708852747,-0.000275752678126591,0.000156220005877209
0.3625,-0.02,-19.9535632251855,-0.000318211493208764,0.000188710756622329
0.365,-0.02,-19.9535535123188,-0.000365480332008931,0.000225809168600063
0.3675,-0.02,-19.9535414337167,-0.00041790910410248,0.000268005456032921
0.37,-0.02,-19.9535266454102,-0.000475841130101943,0.00031582376104658
0.3725,-0.02,-19.9535087718956,-0.000539604760731412,0.000369821796007373
0.375,-0.02,-19.9534874062505,-0.000609503034609678,0.000430589868888748
0.3775,-0.02,-19.9534621111218,-0.000685801037411042,0.000498749151266437
0.38,-0.02,-19.9534324208228,-0.000768710612840747,0.000574949040428494
0.3825,-0.02,-19.9533978448355,-0.000858372031016685,0.000659863474431283
0.385,-0.02,-19.9533578730519,-0.000954832141400352,0.000754185952806093
0.3875,-0.02,-19.9533119831924,-0.00105801854908153,0.000858623096269319
0.39,-0.02,-19.9532596508636,-0.00116770926386896,0.000973886462784494
0.3925,-0.02,-19.953200362804,-0.00128349722973642,0.00110068232448639
0.395,-0.02,-19.9531336340024,-0.00140474922726715,0.00123969914761062
0.3975,-0.02,-19.9530590293731,-0.00153055841796797,0.00139159236029061
0.4,-0.02,-19.9529761908488,-0.00165968996343876,0.00155696605295074
0.4025,-0.02,-19.9528848708037,-0.00179051909253551,0.00173635122297383
0.405,-0.02,-19.95278497287,-0.00192096104823432,0.00193018006583587
0.4075,-0.02,-19.9526766012578,-0.00204839246389662,0.00213875588806208
0.41,-0.02,-19.9525601197866,-0.00216956374990721,0.00236221815666586
0.4125,-0.02,-19.9524362219433,-0.00228050241227991,0.00260050227454463
0.415,-0.02,-19.9523060132857,-0.00237640747457668,0.00285329370421405
0.4175,-0.02,-19.9521711074856,-0.00245153545670274,0.00311997617914905
0.42,-0.02,-19.9520337373022,-0.00249907909454687,0.00339957399296791
0.4225,-0.02,-19.9518968815749,-0.00251104064642416,0.00369068872303935
0.425,-0.02,-19.9517644089995,-0.00247810233094459,0.0039914310982022
0.4275,-0.02,-19.9516412391654,-0.00238949809730767,0.00429934963280383
0.43,-0.02,-19.9515335204586,-0.00223289195246087,0.00461135857160314
0.4325,-0.02,-19.9514488237364,-0.00199427030711193,0.00492366899516552
0.435,-0.02,-19.9513963491712,-0.00165785809018211,0.00523172897730457
0.4375,-0.02,-19.9513871420375,-0.00120607136400341,0.00553018085846215
0.44,-0.02,-19.9514343107369,-0.000619522794147009,0.00581284679740818
0.4425,-0.02,-19.951553237125,0.000122898967599205,0.00607275739669037
0.445,-0.02,-19.9517617649793,0.001043849235427,0.00630224235274263
0.4475,-0.02,-19.95208034676,0.00216721292005051,0.00649310666809231
0.45,-0.02,-19.9525321213013,0.00351761337464218,0.00663692037049211
0.4525,-0.02,-19.9531428853059,0.00511969130412056,0.00672545315771877
0.455,-0.02,-19.9539409089016,0.00699708736166738,0.0067512863539562
0.4575,-0.02,-19.9549565293461,0.00917104646094498,0.00670863075698141
0.46,-0.02,-19.9562214371439,0.0116585436952918,0.00659436700561473
0.4625,-0.02,-19.9577675455773,0.0144698124681077,0.00640929963267831
0.465,-0.02,-19.9596253093759,0.0176051378529243,0.00615957068464472
0.4675,-0.02,-19.9618213354528,0.0210507691953223,0.00585810399602366
0.47,-0.02,-19.9643751169087,0.0247738178176939,0.00552583697827781
0.4725,-0.02,-19.9672947367674,0.0287160617589842,0.005192332072307
0.475,-0.02,-19.9705714575908,0.0327867186607674,0.00489513833533656
0.4775,-0.02,-19.9741732793083,0.0368545321736082,0.00467700232756117
0.48,-0.02,-19.9780378705555,0.040740038138147,0.00457974496169661
0.4825,-0.02,-19.9820658316501,0.0442097522597636,0.00463343245506496
0.485,-0.02,-19.9861160944969,0.0469753657869972,0.00483960056477177
0.4875,-0.02,-19.9900063983333,0.0487028584883908,0.00514816760928014
0.49,-0.02,-19.9935229803129,0.0490383834779638,0.00542998987261247
0.4925,-0.02,-19.9964441956321,0.047658576493055,0.00545167633170821
0.495,-0.02,-19.9985812121737,0.0443494846239038,0.00486683047093642
0.4975,-0.02,-19.9998327119403,0.0391048130053955,0.00324656169663029
0.5,-0.02,-20.9276797301798,-0.184843253503373,0.148334968512401
0,-0.0175,-16.5201369259254,0.158402292053036,-0.147008052527599
0.0025,-0.0175,-17.4449506889207,-0.0594981426303588,-0.00320324767691852
0.005,-0.0175,-17.4459291199444,-0.0574590113030388,-0.00613539025218472
0.0075,-0.0175,-17.4474733546565,-0.0543388337856352,-0.00854145413600284
0.01,-0.0175,-17.4494001564998,-0.0504171692894248,-0.0103045802690151
0.0125,-0.0175,-17.4515179961873,-0.0459828755630525,-0.0113926709330961
0.015,-0.0175,-17.4536546459826,-0.0413033291989254,-0.0118427012489366
0.0175,-0.0175,-17.4556741582815,-0.0366045012760088,-0.0117400080517526
0.02,-0.0175,-17.4574836817345,-0.0320610955674157,-0.0111968519607208
0.0225,-0.0175,-17.4590320233712,-0.0277951352537505,-0.0103335021152956
0.025,-0.0175,-17.4603027386202,-0.023880782090473,-0.00926384965429823
0.0275,-0.0175,-17.4613046950877,-0.0203529019005007,-0.00808627240425666
0.03,-0.0175,-17.4620625749227,-0.0172170314220101,-0.00687937186980904
0.0325,-0.0175,-17.4626089054402,-0.0144589126726477,-0.00570148646035247
0.035,-0.0175,-17.4629782788394,-0.012052472218163,-0.00459262713110545
0.0375,-0.0175,-17.4632037135369,-0.00996581471331866,-0.00357760330500814
0.04,-0.0175,-17.4633147291442,-0.00816530813118913,-0.00266943448875482
0.0425,-0.0175,-17.4633366070547,-0.00661810863512713,-0.00187250540230261
0.045,-0.0175,-17.4632903726112,-0.0052935473726244,-0.00118521490411913
0.0475,-0.0175,-17.4631931575977,-0.00416375967722897,-0.000602059698441894
0.05,-0.0175,-17.4630587213339,-0.00320385014328961,-0.000115196084174494
0.0525,-0.0175,-17.4628980009404,-0.00239179790426736,0.00028443491653866
0.055,-0.0175,-17.4627196238058,-0.00170823372035563,0.000606326012695335
0.0575,-0.0175,-17.4625303537042,-0.00113616797867315,0.000859881397819895
0.06,-0.0175,-17.4623354636759,-0.000660713763196726,0.0010540841848624
